# [Parameters]
# Name = 'DivIis_tor_sum'
# ShotNo = 114282
# Date = '03/10/2017 02:59'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 2499
# DimUnit = 's'
# 
# ValNo = 14
# ValName = 'Iis_2L@20', 'Iis_2R@20', 'Iis_4L@20', 'Iis_4R@20', 'Iis_6L@20', 'Iis_6R@20', 'Iis_7L@20', 'Iis_7R@20', 'Iis_8L@20', 'Iis_8R@20', 'Iis_9L@20', 'Iis_9R@20', 'Iis_10L@20', 'Iis_10R@20'
# ValUnit = 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'
# [Comments]
# *Number following "@" indicates number of used probed pins for summation. 
# *4L and 4R tile's positions were different from toroidal symmetric ones of the other tiles. 
# *2L and 2R tile probe's positions were following a different rule in 18 cycle experiment. 
# *Zero value is inserted when signal is not reliable or resister was broken. 
# *There may be obviously strange signal and it would be attributed to break of resistances. 
# *If you have a quastion about this data, please contact S. Masuzaki and H. Tanaka. 
# 
# ***** Additional information after analysis *****
# tnm:  2L  2R  4L  4R  6L  6R  7L  7R  8L  8R  9L  9R  10L 10R
# gdn: 20  20  20  20  20  20  20  20  20  20  20  20  20  20
# mode: 1  1  1  1  2  2  1  1  1  1  1  1  2  2 (0:no-bias?/1:Isat/2:Ip-Vp)
# 
# *****  Break probe information of Langmuir8  *****
# [br0] pre-removed channel / [br1] small R in circuit with GND / [br2] break of resister (maybe)
# 10-Mar-2017 / [br0] none were firstly removed
# 114282 / [br1] none / [br2] none / 10-Mar-2017 02:59:39
# **************************************************
# [data]
  4.3020E-03, 7.0044E-05, -2.8157E-04, 4.4458E-04, 5.6842E-04, -2.2459E-05, 5.1198E-04, 1.5988E-04, 1.6762E-04, -9.3940E-05, -3.7706E-04, 0.0000E+00, 0.0000E+00, -3.9509E-04, -2.4798E-04
  8.3020E-03, -1.1613E-03, -3.0185E-04, -8.3021E-04, -2.7120E-04, -2.6351E-04, -2.0944E-04, -4.3637E-04, 3.1133E-04, -6.9309E-04, -1.1327E-03, 0.0000E+00, 0.0000E+00, -6.7380E-04, -9.0739E-04
  1.2302E-02, -1.6347E-04, 6.9075E-04, -2.9306E-04, -2.1326E-04, 1.4848E-04, -3.2011E-04, -2.9672E-04, 1.0157E-04, -1.4319E-04, -1.5483E-05, 0.0000E+00, 0.0000E+00, 1.9794E-05, -6.9184E-04
  1.6302E-02, 8.2217E-04, 5.9572E-04, 4.8803E-04, 1.1239E-04, 3.8257E-04, -9.1228E-05, 6.9487E-05, -3.3476E-04, 2.4446E-04, 7.5344E-04, 0.0000E+00, 0.0000E+00, 2.7765E-04, -1.3884E-05
  2.0302E-02, 1.1611E-03, 3.1932E-04, 9.9331E-04, 5.7537E-04, 7.1518E-04, 6.9740E-04, 7.3759E-04, -1.1225E-04, 7.7581E-04, 5.6744E-04, 0.0000E+00, 0.0000E+00, 2.8286E-04, 6.3568E-04
  2.4302E-02, -4.0163E-04, -4.3744E-04, -6.5918E-05, 2.5609E-04, 1.2936E-04, 7.3854E-04, 1.2280E-04, 1.1663E-04, -3.7092E-04, -6.7721E-04, 0.0000E+00, 0.0000E+00, -2.6993E-04, 1.1033E-05
  2.8302E-02, -4.2133E-04, 3.2859E-04, -4.3329E-04, 1.1007E-04, 1.5717E-04, 7.0438E-05, -9.2179E-05, 4.4402E-04, -5.0071E-04, -7.8267E-04, 0.0000E+00, 0.0000E+00, -3.6438E-04, -8.6683E-04
  3.2302E-02, -1.5362E-04, 2.5848E-04, -5.5903E-04, -6.0091E-04, -1.6384E-04, -7.6049E-04, -6.7047E-04, -3.2491E-04, -4.1785E-04, -2.9941E-04, 0.0000E+00, 0.0000E+00, -5.4169E-04, -9.9894E-04
  3.6302E-02, -4.9955E-04, -6.7327E-04, -6.1060E-04, -1.0604E-03, -4.9645E-04, -8.6305E-04, -6.8495E-04, -9.6636E-04, -3.3151E-04, 1.1026E-04, 0.0000E+00, 0.0000E+00, -6.4889E-04, -6.7735E-04
  4.0302E-02, -1.8032E-05, -3.7196E-04, 1.6934E-04, -2.6251E-04, -3.7708E-04, -1.8162E-04, -3.4366E-04, -9.3101E-04, -5.5634E-04, -4.3037E-04, 0.0000E+00, 0.0000E+00, -1.2797E-04, 4.9545E-04
