# [Parameters]
# Name = 'DivIis_tor_sum'
# ShotNo = 152718
# Date = '02/14/2019 17:09'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 2499
# DimUnit = 's'
# 
# ValNo = 14
# ValName = 'Iis_2L@20', 'Iis_2R@20', 'Iis_4L@19', 'Iis_4R@17', 'Iis_6L@20', 'Iis_6R@16', 'Iis_7L@20', 'Iis_7R@20', 'Iis_8L@20', 'Iis_8R@20', 'Iis_9L@19', 'Iis_9R@19', 'Iis_10L@20', 'Iis_10R@20'
# ValUnit = 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'
# [Comments]
# *Number following "@" indicates number of used probed pins for summation. 
# *4L and 4R tile's positions were different from toroidal symmetric ones of the other tiles. 
# *2L and 2R tile probe's positions were following a different rule in 18 cycle experiment. 
# *Zero value is inserted when signal is not reliable or resister was broken. 
# *There may be obviously strange signal and it would be attributed to break of resistances. 
# *If you have a quastion about this data, please contact S. Masuzaki and H. Tanaka. 
# 
# ***** Additional information after analysis *****
# tnm:  2L  2R  4L  4R  6L  6R  7L  7R  8L  8R  9L  9R  10L 10R
# gdn: 20  20  19  17  20  16  20  20  20  20  19  19  20  20
# mode: 2  2  2  2  2  2  2  2  2  2  2  2  2  2 (0:no-bias?/1:Isat/2:Ip-Vp)
# 
# *****  Break probe information of Langmuir8  *****
# [br0] pre-removed channel / [br1] small R in circuit with GND / [br2] break of resister (maybe)
# 14-Feb-2019 / [br0] none were firstly removed
# 152718 / [br1]  4L11 4R13 4R18 4R20 6R1  6R3  6R12 6R20 9L5  9R18 / [br2] none / 14-Feb-2019 17:08:55
# **************************************************
# [data]
  3.2900E-03, -7.7829E-04, -7.1678E-04, -3.7710E-05, -2.2388E-04, 9.2123E-04, 1.1227E-04, 3.6012E-04, 9.2814E-04, 1.7537E-03, 6.6618E-04, -5.2134E-04, -5.0278E-04, 1.2636E-03, 8.1127E-04
  7.2900E-03, 3.7075E-04, 6.4724E-04, 8.8129E-04, 9.7790E-04, -3.3849E-04, 1.1749E-04, -2.6801E-04, -8.3165E-04, 7.4141E-04, 1.8640E-04, -2.6986E-04, -7.1949E-04, -3.6292E-04, -4.0151E-04
  1.1290E-02, -8.3739E-04, -8.1702E-04, -5.6675E-04, -2.1345E-04, -1.7767E-03, -5.0774E-04, -6.7768E-04, -1.0460E-03, -1.3098E-03, -4.0638E-04, 1.3474E-03, 9.4526E-04, -1.1185E-03, -6.9181E-04
  1.5290E-02, -7.5164E-04, -6.1479E-04, -3.1585E-04, -2.1866E-04, -8.1538E-04, -7.0069E-04, -4.8530E-04, 1.3140E-04, -5.6756E-04, 3.0460E-04, 2.6671E-04, 1.0849E-03, -6.2715E-04, -7.7989E-04
  1.9290E-02, -1.7628E-03, -1.6966E-03, -1.2824E-03, -1.3376E-03, 1.5172E-04, -5.9118E-04, -6.5779E-05, 6.3204E-04, 8.1385E-04, 2.0494E-04, -9.3854E-04, -7.2239E-04, 2.9823E-04, -1.3207E-04
  2.3290E-02, 1.9576E-04, 5.7945E-06, 4.0615E-04, 1.6667E-04, -4.2773E-04, -5.9291E-04, -3.4218E-04, -5.0368E-04, -6.7128E-04, -1.7802E-03, 4.0056E-04, 2.1516E-04, -1.2651E-03, -1.6102E-03
  2.7290E-02, 1.0603E-03, 8.9177E-04, 8.3436E-04, 9.2575E-04, 5.7273E-05, 6.4479E-04, 6.3246E-04, -2.2439E-04, -1.9381E-04, 1.1628E-04, -1.5551E-03, -2.2544E-03, -5.9289E-05, 3.0889E-04
  3.1290E-02, -2.2955E-04, -3.2623E-04, -1.3100E-04, -7.0901E-05, -5.9576E-04, -1.2704E-04, -2.4541E-04, -7.7206E-05, -3.9662E-04, 7.6121E-04, 9.1453E-04, 1.3213E-03, -8.6067E-04, -8.7724E-04
  3.5290E-02, -5.2971E-04, -2.1034E-04, -2.4457E-04, -3.7627E-04, 9.6469E-04, 2.9886E-04, 1.1580E-03, 2.0262E-03, 1.5694E-03, 1.5759E-03, 1.4618E-04, 6.4337E-04, 1.1958E-03, 8.6342E-04
  3.9290E-02, -2.8035E-03, -2.3925E-03, -2.4557E-03, -2.1604E-03, -1.5530E-03, -1.7727E-03, -2.2822E-03, -2.1980E-03, -1.4889E-03, -2.3985E-03, -2.7059E-03, -2.5899E-03, -2.0555E-03, -2.5049E-03
