# [Parameters]
# Name = 'DivIis_tor_sum'
# ShotNo = 115083
# Date = '03/10/2017 05:33'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 2499
# DimUnit = 's'
# 
# ValNo = 14
# ValName = 'Iis_2L@20', 'Iis_2R@20', 'Iis_4L@19', 'Iis_4R@20', 'Iis_6L@20', 'Iis_6R@20', 'Iis_7L@20', 'Iis_7R@20', 'Iis_8L@20', 'Iis_8R@20', 'Iis_9L@20', 'Iis_9R@20', 'Iis_10L@20', 'Iis_10R@20'
# ValUnit = 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'
# [Comments]
# *Number following "@" indicates number of used probed pins for summation. 
# *4L and 4R tile's positions were different from toroidal symmetric ones of the other tiles. 
# *2L and 2R tile probe's positions were following a different rule in 18 cycle experiment. 
# *Zero value is inserted when signal is not reliable or resister was broken. 
# *There may be obviously strange signal and it would be attributed to break of resistances. 
# *If you have a quastion about this data, please contact S. Masuzaki and H. Tanaka. 
# 
# ***** Additional information after analysis *****
# tnm:  2L  2R  4L  4R  6L  6R  7L  7R  8L  8R  9L  9R  10L 10R
# gdn: 20  20  19  20  20  20  20  20  20  20  20  20  20  20
# mode: 1  1  1  1  1  1  1  1  1  1  1  1  1  1 (0:no-bias?/1:Isat/2:Ip-Vp)
# 
# *****  Break probe information of Langmuir8  *****
# [br0] pre-removed channel / [br1] small R in circuit with GND / [br2] break of resister (maybe)
# 10-Mar-2017 / [br0] none were firstly removed
# 115083 / [br1] none / [br2]  4L8 / 10-Mar-2017 05:33:42
# **************************************************
# [data]
  2.0020E-03, 1.7741E-04, 2.5338E-05, 1.2860E-04, 7.0129E-05, -6.3550E-04, -6.0517E-04, -4.4498E-04, -4.4239E-04, -4.4782E-04, -2.1590E-04, 0.0000E+00, 0.0000E+00, -2.8279E-04, -8.5785E-05
  6.0020E-03, 1.4528E-04, -3.5819E-05, -4.6721E-05, -1.3275E-05, -1.6034E-04, -3.3225E-04, -8.1061E-05, -1.1006E-04, -2.2141E-04, -1.3341E-04, 0.0000E+00, 0.0000E+00, 1.0246E-04, 2.7448E-04
  1.0002E-02, 9.1263E-05, 9.2263E-05, -6.7017E-07, 9.1278E-05, -4.1357E-04, -4.4248E-04, -3.1718E-04, -1.1024E-04, -2.5840E-04, -3.0956E-04, 0.0000E+00, 0.0000E+00, -1.2999E-04, -7.4249E-05
  1.4002E-02, 1.0930E-04, 3.1355E-04, 1.0635E-04, 2.0737E-04, -2.4108E-05, -5.1185E-05, 2.4225E-05, 2.7602E-04, 2.4917E-04, 1.1955E-04, 0.0000E+00, 0.0000E+00, 4.1887E-04, 4.4028E-04
  1.8002E-02, -1.2008E-05, 2.1549E-04, -3.6467E-05, -9.0729E-05, -2.6205E-04, -2.8629E-04, -3.1223E-04, -1.4878E-04, -9.0948E-05, -5.0284E-05, 0.0000E+00, 0.0000E+00, 8.8953E-06, 1.9647E-04
  2.2002E-02, 4.7679E-04, 4.6589E-04, 3.9996E-04, 2.8555E-04, 2.9743E-04, 2.2842E-04, 2.6217E-04, 1.3201E-04, 1.9726E-04, 4.2268E-04, 0.0000E+00, 0.0000E+00, 5.5977E-04, 7.2995E-04
  2.6002E-02, 1.2541E-04, -9.2032E-05, -5.5968E-05, 1.6479E-05, -6.5581E-05, -1.6480E-04, -1.6593E-04, -2.5672E-04, -2.3698E-04, -1.9659E-04, 0.0000E+00, 0.0000E+00, 2.9152E-04, 4.1528E-04
  3.0002E-02, 1.0902E-04, 7.8530E-05, 1.3440E-06, 1.1407E-04, 1.6312E-04, 3.5057E-05, 8.0988E-05, 1.8529E-04, 2.6135E-04, 7.0474E-05, 0.0000E+00, 0.0000E+00, 4.0834E-04, 3.5641E-04
  3.4002E-02, 2.2118E-04, 4.0867E-04, 2.4158E-04, 2.7429E-04, 3.5318E-04, 2.8747E-04, 1.2429E-04, 3.3608E-04, 4.1580E-04, 1.8739E-04, 0.0000E+00, 0.0000E+00, 5.4906E-04, 4.1309E-04
  3.8002E-02, 6.7002E-05, 2.2364E-04, 1.8556E-05, -4.5227E-05, 2.0889E-04, 1.3677E-04, 1.1642E-04, 1.3384E-04, 3.1866E-04, 3.1529E-04, 0.0000E+00, 0.0000E+00, 3.0873E-04, 1.4804E-04
  4.2002E-02, 1.9518E-04, 9.5651E-05, 1.2183E-04, -1.0712E-05, 2.0120E-04, 1.2798E-04, 8.5382E-05, -5.6499E-05, 2.1570E-05, 2.2758E-04, 0.0000E+00, 0.0000E+00, 5.6563E-04, 4.9576E-04
  4.6002E-02, 3.0747E-05, -1.7800E-04, -1.1566E-04, -1.8311E-07, 2.9321E-04, 3.0038E-04, 1.3436E-04, 3.3406E-05, 1.3802E-04, 1.3703E-04, 0.0000E+00, 0.0000E+00, 4.8067E-04, 2.4243E-04
  5.0002E-02, 1.0463E-04, 1.0883E-04, 6.1769E-05, 2.4573E-04, 3.9072E-04, 4.0401E-04, 2.0321E-04, 2.8737E-04, 4.1552E-04, 1.5370E-04, 0.0000E+00, 0.0000E+00, 5.3120E-04, 2.6898E-04
