# [Parameters]
# Name = tsmap_nel
# ShotNo = 189303
# Date = '04/10/2024 15:03'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 164
# DimUnit = 's'
# 
# ValNo = 25
# ValName = 'laser', 'laser number', 'a99', 'a999', 'R99', 'R999', 'p0', 'pf', 'ip', 'ipf', 'nl_thomson_mid', 'nl_mmw_mid', 'nl_thomson_3579', 'nl_fir_3579', 'nl_thomson_3669', 'nl_fir_3669', 'nl_thomson_3759', 'nl_fir_3759', 'nl_thomson_3849', 'nl_fir_3849', 'nl_thomson_3939', 'nl_fir_3939', 'chi', 'geom_center', 'Rax_vmec'
# ValUnit = 'arb', 'arb', 'm', 'm', 'm', 'm', '%', 'arb', 'kA/T', 'arb', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'm', 'm'
# 
# [Comments]
# Bt = -2.53850
# Rax = 3.90000
# Bq = 100.000
# Gamma = 1.25380
# phiedge = -2.8685000
# avac = 0.55800000
# ExpDate = 2.02404e+07
# Cycle = 25.0000
# t1 = 3.29800
# t2 = 8.70300
# density (ne) is only for very rough information
# Do not use data for ne_bar < 5*1-^12cm-3
# High Voltage is set at 0.90 times
# Te limit = 22keV
# Laser#1, #3, #5, 
# 
# [data]
  0.00028500,      56.000,      10.000,     0.76353,     0.78521,      5.1862,      5.2445,      0.0000,      2.1400,     -0.0000,      2.0000,    0.020572,   -0.016227,    0.020263,  -0.0024659,    0.020723,   0.0033012,    0.020635,      0.0000,    0.020116,   0.0041086,    0.019360,   0.0041086,      9999.0,      3.8133,      3.8981
      3.3003,      47.000,      10.000,     0.75132,     0.77820,      5.2014,      5.2737,     0.80000,      2.1400,   -0.066385,      2.0000,    0.024128,   -0.012087,    0.024562,    0.015614,    0.025055,   0.0033012,    0.024777,      0.0000,    0.023870,   0.0041086,    0.022805,  -0.0049309,      683.21,      3.8295,      3.9538
      3.3336,      51.000,      10.000,     0.56654,     0.61101,      4.6826,      4.7943,     0.30000,      2.1400,   -0.083341,      2.0000,     0.12792,      1.2877,     0.12442,      1.2631,     0.12767,      1.2739,     0.12708,      1.2301,     0.12364,      1.2154,     0.11817,      1.2245,      8.8661,      3.8194,      3.9190
      3.3669,      50.000,      10.000,     0.57222,     0.61472,      4.6963,      4.8041,     0.30000,      2.1400,     0.10581,      2.0000,     0.21356,      2.1405,     0.20411,      2.0857,     0.21008,      2.1542,     0.21056,      2.1048,     0.20639,      2.0561,     0.19711,      2.0561,      9.6929,      3.8194,      3.9190
      3.4003,      51.000,      10.000,     0.56945,     0.61259,      4.6949,      4.8043,     0.40000,      2.1400,     0.35188,      2.0000,     0.24964,      2.4634,     0.23559,      2.3298,     0.24484,      2.4537,     0.24644,      2.4237,     0.24198,      2.3725,     0.23112,      2.3454,      5.0531,      3.8214,      3.9259
      3.4336,      49.000,      10.000,     0.56803,     0.61193,      4.6925,      4.8040,     0.40000,      2.1400,     0.55277,      2.0000,     0.26619,      2.6209,     0.24751,      2.4383,     0.25949,      2.5626,     0.26276,      2.5604,     0.25867,      2.5081,     0.24725,      2.4810,      7.4961,      3.8218,      3.9258
      3.4669,      50.000,      10.000,     0.57140,     0.61443,      4.6955,      4.8048,     0.30000,      2.1400,     0.70571,      2.0000,     0.28210,      2.7366,     0.26001,      2.5558,     0.27247,      2.6625,     0.27729,      2.6698,     0.27408,      2.6256,     0.26168,      2.5895,      5.0216,      3.8198,      3.9189
      3.5003,      50.000,      10.000,     0.56792,     0.61172,      4.6923,      4.8034,     0.40000,      2.1400,     0.81588,      2.0000,     0.29505,      2.9103,     0.27288,      2.6824,     0.28637,      2.7895,     0.29090,      2.7973,     0.28727,      2.7793,     0.27458,      2.7432,      4.4362,      3.8218,      3.9258
      3.5336,      49.000,      10.000,     0.57270,     0.61550,      4.6985,      4.8077,     0.30000,      2.1400,     0.91389,      2.0000,     0.31153,      3.0597,     0.28662,      2.8451,     0.29998,      2.9529,     0.30488,      2.9431,     0.30242,      2.9330,     0.28872,      2.8878,      3.3043,      3.8198,      3.9189
      3.5669,      50.000,      10.000,     0.57374,     0.61664,      4.7010,      4.8109,     0.30000,      2.1400,      1.0066,      2.0000,     0.32983,      3.2417,     0.30612,      3.0078,     0.32015,      3.1163,     0.32428,      3.1071,     0.32010,      3.0867,     0.30565,      3.0596,      3.4165,      3.8198,      3.9189
      3.6003,      49.000,      10.000,     0.57301,     0.61572,      4.6992,      4.8084,     0.30000,      2.1400,      1.1004,      2.0000,     0.34829,      3.4404,     0.32302,      3.2067,     0.33797,      3.3068,     0.34234,      3.2894,     0.33812,      3.2675,     0.32285,      3.2223,      5.8969,      3.8198,      3.9189
      3.6336,      49.000,      10.000,     0.57629,     0.61862,      4.7020,      4.8103,     0.20000,      2.1400,      1.1978,      2.0000,     0.38100,      3.6805,     0.35699,      3.4327,     0.37186,      3.5156,     0.37590,      3.5263,     0.37014,      3.4844,     0.35323,      3.4392,      3.9664,      3.8178,      3.9120
      3.6669,      47.000,      10.000,     0.57105,     0.61301,      4.6897,      4.7952,     0.20000,      2.1400,      1.2921,      2.0000,     0.38995,      3.9206,     0.35976,      3.6587,     0.37622,      3.7425,     0.38200,      3.7358,     0.37803,      3.7104,     0.36047,      3.6923,      2.2009,      3.8178,      3.9120
      3.7003,      49.000,      10.000,     0.57383,     0.61659,      4.7012,      4.8107,     0.30000,      2.1400,      1.3912,      2.0000,     0.42912,      4.1193,     0.40162,      3.8666,     0.41923,      3.9694,     0.42360,      3.9728,     0.41737,      3.9274,     0.39857,      3.8822,      3.6681,      3.8198,      3.9189
      3.7336,      49.000,      10.000,     0.57277,     0.61559,      4.6987,      4.8080,     0.30000,      2.1400,      1.4734,      2.0000,     0.44831,      4.4091,     0.41499,      4.0835,     0.43540,      4.2144,     0.44102,      4.2188,     0.43424,      4.1624,     0.41458,      4.1263,      3.0332,      3.8198,      3.9189
      3.7669,      47.000,      10.000,     0.56981,     0.61264,      4.6928,      4.8014,     0.30000,      2.1400,      1.5352,      2.0000,     0.46593,      4.6575,     0.42754,      4.3005,     0.45024,      4.4413,     0.45711,      4.4557,     0.45181,      4.3974,     0.43151,      4.3703,      1.3746,      3.8203,      3.9189
      3.8003,      50.000,      10.000,     0.57013,     0.61395,      4.6935,      4.8050,     0.30000,      2.1400,      1.6154,      2.0000,     0.48558,      4.8891,     0.44909,      4.5265,     0.47303,      4.6682,     0.47968,      4.6835,     0.47293,      4.6234,     0.45173,      4.5963,      1.2590,      3.8203,      3.9189
      3.8336,      49.000,      10.000,     0.57087,     0.61510,      4.6953,      4.8081,     0.30000,      2.1400,      1.6735,      2.0000,     0.51313,      5.1209,     0.47235,      4.7434,     0.49841,      4.9132,     0.50644,      4.9204,     0.49931,      4.8675,     0.47690,      4.8133,      1.9036,      3.8203,      3.9189
      3.8669,      48.000,      10.000,     0.57289,     0.61799,      4.7000,      4.8160,     0.30000,      2.1400,      1.7159,      2.0000,     0.55719,      5.3860,     0.50669,      4.9242,     0.53854,      5.1311,     0.55012,      5.1664,     0.54363,      5.0935,     0.51908,      5.0483,     0.78873,      3.8203,      3.9189
      3.9003,      47.000,      10.000,     0.56787,     0.61165,      4.6881,      4.7988,     0.30000,      2.1400,      1.7626,      2.0000,     0.55543,      5.6593,     0.50124,      5.1231,     0.53416,      5.3489,     0.54617,      5.4306,     0.54133,      5.3557,     0.51675,      5.2833,      1.2689,      3.8203,      3.9189
