# [Parameters]
# Name = 'firc'
# ShotNo = 101387
# Date = '12/01/2010 21:56'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 1311
# DimUnit = 's'
# 
# ValNo = 2
# ValName = 'nL(3669)', 'nL(3759)'
# ValUnit = 'e19m-2', 'e19m-2'
# [Comments]
#  
# [data]
  1.0000E-001,  8.0871E-003,  6.2567E-003
  1.1000E-001, -1.0617E-003,  6.2567E-003
  1.2000E-001,  8.0871E-003,  6.2567E-003
  1.3000E-001, -1.0617E-003, -2.8913E-003
  1.4000E-001, -1.0617E-003, -2.8913E-003
  1.5000E-001, -1.0617E-003, -2.8913E-003
  1.6000E-001, -1.0617E-003, -2.8913E-003
  1.7000E-001, -1.0617E-003, -2.8913E-003
  1.8000E-001, -1.0617E-003,  6.2567E-003
  1.9000E-001, -1.0617E-003,  6.2567E-003
  2.0000E-001, -1.0617E-003,  6.2567E-003
  2.1000E-001,  8.0871E-003,  6.2567E-003
  2.2000E-001, -1.0617E-003,  6.2567E-003
  2.3000E-001, -1.0617E-003,  6.2567E-003
  2.4000E-001, -1.0617E-003,  6.2567E-003
  2.5000E-001, -1.0617E-003,  6.2567E-003
  2.6000E-001, -1.0617E-003,  6.2567E-003
  2.7000E-001, -1.0617E-003,  6.2567E-003
  2.8000E-001, -1.0617E-003, -2.8913E-003
  2.9000E-001, -1.0617E-003,  6.2567E-003
  3.0000E-001,  8.0871E-003,  6.2567E-003
  3.1000E-001,  8.0871E-003,  6.2567E-003
  3.2000E-001, -1.0617E-003,  6.2567E-003
  3.3000E-001, -1.0617E-003, -2.8913E-003
  3.4000E-001, -1.0617E-003,  6.2567E-003
  3.5000E-001, -1.0617E-003,  6.2567E-003
  3.6000E-001, -1.0617E-003,  6.2567E-003
  3.7000E-001, -1.0617E-003,  6.2567E-003
  3.8000E-001, -1.0617E-003, -2.8913E-003
  3.9000E-001, -1.0617E-003, -2.8913E-003
  4.0000E-001, -1.0617E-003, -2.8913E-003
  4.1000E-001, -1.0617E-003, -2.8913E-003
  4.2000E-001, -1.0617E-003,  6.2567E-003
  4.3000E-001, -1.0617E-003, -2.8913E-003
  4.4000E-001, -1.0617E-003,  6.2567E-003
  4.5000E-001, -1.0617E-003,  6.2567E-003
  4.6000E-001, -1.0617E-003,  6.2567E-003
  4.7000E-001, -1.0617E-003,  6.2567E-003
  4.8000E-001, -1.0617E-003,  6.2567E-003
  4.9000E-001, -1.0617E-003,  6.2567E-003
  5.0000E-001,  8.0871E-003,  6.2567E-003
  5.1000E-001, -1.0617E-003,  6.2567E-003
  5.2000E-001, -1.0617E-003, -2.8913E-003
  5.3000E-001, -1.0617E-003, -2.8913E-003
  5.4000E-001, -1.0617E-003,  6.2567E-003
  5.5000E-001, -1.0617E-003,  6.2567E-003
  5.6000E-001,  8.0871E-003,  6.2567E-003
  5.7000E-001, -1.0617E-003,  1.5405E-002
  5.8000E-001, -1.0617E-003,  6.2567E-003
  5.9000E-001, -1.0210E-002,  6.2567E-003
  6.0000E-001, -1.0617E-003, -2.8913E-003
  6.1000E-001, -1.0617E-003, -2.8913E-003
  6.2000E-001, -1.0617E-003, -2.8913E-003
  6.3000E-001, -1.0210E-002, -2.8913E-003
  6.4000E-001, -1.0617E-003, -2.8913E-003
  6.5000E-001, -1.0617E-003,  6.2567E-003
  6.6000E-001, -1.0617E-003,  6.2567E-003
  6.7000E-001, -1.0617E-003,  6.2567E-003
  6.8000E-001, -1.0617E-003, -2.8913E-003
  6.9000E-001, -1.0617E-003,  6.2567E-003
  7.0000E-001, -1.0617E-003,  6.2567E-003
  7.1000E-001, -1.0617E-003,  6.2567E-003
  7.2000E-001, -1.0617E-003, -2.8913E-003
  7.3000E-001, -1.0617E-003, -2.8913E-003
  7.4000E-001, -1.0617E-003,  6.2567E-003
  7.5000E-001, -1.0617E-003,  6.2567E-003
  7.6000E-001, -1.0617E-003, -2.8913E-003
  7.7000E-001, -1.0617E-003,  1.5405E-002
  7.8000E-001, -1.0617E-003,  6.2567E-003
  7.9000E-001, -1.0617E-003,  6.2567E-003
  8.0000E-001, -1.0617E-003,  6.2567E-003
  8.1000E-001,  8.0871E-003,  6.2567E-003
  8.2000E-001, -1.0617E-003,  6.2567E-003
  8.3000E-001, -1.0617E-003,  6.2567E-003
  8.4000E-001, -1.0617E-003, -2.8913E-003
  8.5000E-001, -1.0617E-003,  6.2567E-003
  8.6000E-001, -1.0617E-003,  6.2567E-003
  8.7000E-001, -1.0617E-003,  6.2567E-003
  8.8000E-001, -1.0617E-003, -2.8913E-003
  8.9000E-001, -1.0617E-003,  6.2567E-003
  9.0000E-001, -1.0617E-003,  6.2567E-003
  9.1000E-001,  8.0871E-003,  6.2567E-003
  9.2000E-001, -1.0617E-003, -2.8913E-003
  9.3000E-001, -1.0210E-002,  6.2567E-003
  9.4000E-001, -1.0210E-002, -2.8913E-003
  9.5000E-001, -1.0617E-003, -2.8913E-003
  9.6000E-001, -1.0617E-003, -2.8913E-003
  9.7000E-001, -1.0617E-003, -2.8913E-003
  9.8000E-001, -1.0617E-003,  6.2567E-003
  9.9000E-001, -1.0617E-003,  6.2567E-003
  1.0000E+000, -1.0617E-003,  6.2567E-003
  1.0100E+000,  8.0871E-003,  6.2567E-003
  1.0200E+000, -1.0617E-003,  6.2567E-003
  1.0300E+000, -1.0617E-003,  6.2567E-003
  1.0400E+000, -1.0617E-003,  6.2567E-003
  1.0500E+000, -1.0617E-003, -2.8913E-003
  1.0600E+000, -1.0617E-003,  6.2567E-003
  1.0700E+000, -1.0617E-003, -2.8913E-003
  1.0800E+000, -1.0617E-003, -2.8913E-003
  1.0900E+000,  8.0871E-003,  1.5405E-002
  1.1000E+000, -1.0617E-003, -2.8913E-003
  1.1100E+000, -1.0617E-003,  6.2567E-003
  1.1200E+000, -1.0617E-003,  6.2567E-003
  1.1300E+000,  8.0871E-003,  6.2567E-003
  1.1400E+000, -1.0617E-003,  6.2567E-003
  1.1500E+000, -1.0617E-003, -2.8913E-003
  1.1600E+000, -1.0617E-003,  6.2567E-003
  1.1700E+000, -1.0617E-003,  6.2567E-003
  1.1800E+000, -1.0210E-002, -2.8913E-003
  1.1900E+000, -1.0617E-003, -2.8913E-003
  1.2000E+000, -1.0210E-002,  6.2567E-003
  1.2100E+000, -1.0617E-003,  6.2567E-003
  1.2200E+000,  8.0871E-003,  6.2567E-003
  1.2300E+000, -1.0617E-003,  6.2567E-003
  1.2400E+000, -1.0617E-003,  1.5405E-002
  1.2500E+000, -1.0617E-003,  6.2567E-003
  1.2600E+000, -1.0617E-003,  6.2567E-003
  1.2700E+000, -1.0617E-003,  6.2567E-003
  1.2800E+000, -1.0210E-002, -2.8913E-003
  1.2900E+000, -1.0617E-003,  6.2567E-003
  1.3000E+000, -1.0617E-003, -2.8913E-003
  1.3100E+000, -1.0617E-003,  1.5405E-002
  1.3200E+000, -1.0617E-003,  6.2567E-003
  1.3300E+000, -1.0617E-003,  6.2567E-003
  1.3400E+000,  8.0871E-003,  1.5405E-002
  1.3500E+000, -1.0617E-003,  1.5405E-002
  1.3600E+000, -1.0617E-003,  6.2567E-003
  1.3700E+000, -1.0617E-003, -2.8913E-003
  1.3800E+000, -1.0210E-002,  6.2567E-003
  1.3900E+000, -1.0210E-002, -2.8913E-003
  1.4000E+000, -1.0617E-003,  6.2567E-003
  1.4100E+000, -1.0617E-003,  6.2567E-003
  1.4200E+000, -1.0210E-002,  6.2567E-003
  1.4300E+000, -1.0617E-003, -2.8913E-003
  1.4400E+000, -1.0210E-002,  6.2567E-003
  1.4500E+000, -1.0210E-002,  6.2567E-003
  1.4600E+000, -1.0617E-003,  6.2567E-003
  1.4700E+000, -1.0617E-003,  6.2567E-003
  1.4800E+000, -1.0617E-003,  6.2567E-003
  1.4900E+000, -1.0617E-003,  6.2567E-003
  1.5000E+000, -1.0617E-003,  6.2567E-003
  1.5100E+000,  8.0871E-003,  1.5405E-002
  1.5200E+000,  8.0871E-003,  6.2567E-003
  1.5300E+000, -1.0617E-003,  6.2567E-003
  1.5400E+000, -1.0617E-003,  6.2567E-003
  1.5500E+000, -1.0617E-003,  6.2567E-003
  1.5600E+000, -1.0617E-003,  6.2567E-003
  1.5700E+000, -1.0617E-003,  1.5405E-002
  1.5800E+000, -1.0617E-003,  1.5405E-002
  1.5900E+000,  8.0871E-003,  6.2567E-003
  1.6000E+000, -1.0617E-003,  6.2567E-003
  1.6100E+000, -1.0617E-003,  6.2567E-003
  1.6200E+000, -1.0617E-003,  6.2567E-003
  1.6300E+000, -1.0617E-003,  6.2567E-003
  1.6400E+000, -1.0617E-003,  6.2567E-003
  1.6500E+000, -1.0210E-002,  6.2567E-003
  1.6600E+000, -1.0617E-003,  6.2567E-003
  1.6700E+000, -1.0617E-003,  6.2567E-003
  1.6800E+000, -1.0617E-003,  6.2567E-003
  1.6900E+000, -1.0617E-003,  1.5405E-002
  1.7000E+000, -1.0617E-003,  6.2567E-003
  1.7100E+000, -1.0617E-003,  6.2567E-003
  1.7200E+000, -1.0617E-003,  6.2567E-003
  1.7300E+000, -1.0617E-003,  6.2567E-003
  1.7400E+000, -1.0210E-002,  6.2567E-003
  1.7500E+000, -1.0210E-002,  6.2567E-003
  1.7600E+000, -1.0617E-003,  6.2567E-003
  1.7700E+000, -1.0210E-002, -2.8913E-003
  1.7800E+000, -1.0617E-003,  6.2567E-003
  1.7900E+000, -1.0617E-003,  6.2567E-003
  1.8000E+000,  8.0871E-003,  6.2567E-003
  1.8100E+000, -1.0617E-003,  1.5405E-002
  1.8200E+000, -1.0617E-003,  1.5405E-002
  1.8300E+000, -1.0617E-003,  6.2567E-003
  1.8400E+000, -1.0617E-003,  6.2567E-003
  1.8500E+000, -1.0617E-003,  1.5405E-002
  1.8600E+000, -1.0617E-003,  6.2567E-003
  1.8700E+000, -1.0210E-002,  6.2567E-003
  1.8800E+000, -1.0617E-003,  6.2567E-003
  1.8900E+000, -1.0210E-002,  6.2567E-003
