Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	weight13	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,10	1.3454555810212423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0791459170200515	0.0	0.0	0.0	-4.162925713887812	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4	0.02512875945621158	0.0	0.0	0.0	2.4076572329614754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3597838785215308	0.4333333333333333	0.0	0.7595238095238096	0.9	0.5633333333333332	0.2494438257849294	0.0	0.11241020603917026	0.30000000000000004	0.24605780711947434
0,12	1.461520006340996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.721072676427707	0.0	-1.3790329119220803	0.21666666666666665	0.0	0.6666666666666667	0.5	0.3	0.2242270674512285	0.0	0.12233554836823934	0.5	0.30550504633038933
0,2	0.4792412319037277	0.0	-2.666929621627278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5340747860742665	0.2833333333333333	0.0	0.7	0.6	0.38	0.2477678124553084	0.0	0.11770673423150743	0.48989794855663565	0.3208322510804257
0,1	1.482675167606841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1360678331885463	0.18333333333333332	0.1	0.5928571428571429	0.4	nan	0.22912878474779197	0.16583123951777	0.18821575403782548	0.48989794855663565	nan
0,13	0.7150713274768385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55293213849023	-1.7116344194342414	0.9333333333333333	0.5416666666666667	0.6523809523809524	0.5599999999999999	0.6928571428571428	0.2	0.23935677693908453	0.19897697538834455	0.15620499351813308	0.16433746596892757
1,2	0.0	0.0	-3.4060894344201804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9658221334085646	0.2833333333333333	0.0	0.7	0.6	0.38	0.2477678124553084	0.0	0.11770673423150743	0.48989794855663565	0.3208322510804257
0,3	-0.6095456841554017	0.0	0.0	5.080650075418805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4384304840957958	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,3	0.0	0.0	0.0	4.644257220371615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4086100319224095	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1,4	0.0	0.0	0.0	0.0	2.4352305482691654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3643208296963192	0.4333333333333333	0.0	0.7595238095238096	0.9	0.5633333333333332	0.2494438257849294	0.0	0.11241020603917026	0.30000000000000004	0.24605780711947434
0,9	1.6107122333213713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6065318333282756	0.0	0.0	0.0	0.0	-1.9141552909273756	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
1,6	0.0	0.0	0.0	0.0	0.0	0.0	2.506328581421645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.353715636090121	0.7166666666666666	0.025	0.8690476190476192	0.95	0.7933333333333332	0.24776781245530843	0.07500000000000001	0.12428936320131609	0.15	0.19367785395111933
0,11	1.482675167606841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1360678331885463	0.18333333333333332	0.1	0.5928571428571429	0.4	nan	0.22912878474779197	0.16583123951777	0.18821575403782548	0.48989794855663565	nan
1,7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.296227416262165	0.0	0.0	0.0	0.0	0.0	0.0	-1.928414257489629	0.7166666666666666	0.0	0.8857142857142858	1.0	0.8099999999999999	0.24776781245530843	0.0	0.10583862271853747	0.0	0.17387735140993302
1,5	0.0	0.0	0.0	0.0	0.0	1.6814601884185264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000550897146	0.0	0.0	0.5857142857142856	0.0	0.0	0.0	0.0	0.05947617141331806	0.0	0.0
1,8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2055181270943698	0.0	0.0	0.0	0.0	0.0	-1.2052653427235782	0.0	0.175	0.4738095238095238	0.0	nan	0.0	0.22500000000000003	0.10724862504338294	0.0	nan
1,9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7339934486286586	0.0	0.0	0.0	0.0	-1.6575422504773996	0.5833333333333333	0.25	0.6833333333333333	0.61	nan	0.3593976442141304	0.19364916731037085	0.1746554755723172	0.36325687268867407	nan
1,11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.5857142857142856	0.0	0.0	0.0	0.0	0.05947617141331806	0.0	0.0
1,10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.569919883270169	0.0	0.0	0.0	-3.2958687261723596	0.9333333333333332	0.05	0.9380952380952381	0.9416666666666667	0.9257142857142858	0.13333333333333336	0.10000000000000002	0.0761904761904762	0.11814539065631523	0.09231711097944863
1,13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7030751351107534	-1.611628925928547	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
1,12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.174561892891006e-08	0.0	-0.9999999808070015	0.0	0.0	0.5857142857142856	0.0	0.0	0.0	0.0	0.05947617141331806	0.0	0.0
2,4	0.0	0.0	-1.151303689910232	0.0	1.8097756103726366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5254437487536436	0.39999999999999997	0.0	0.7452380952380953	0.8	0.5133333333333333	0.28087165910587863	0.0	0.12555997022319249	0.4	0.29896116433038217
0,6	1.0518059426193183	0.0	0.0	0.0	0.0	0.0	2.4878654077674103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5406601006767624	0.7166666666666666	0.25	0.730952380952381	0.6933333333333334	0.6730952380952381	0.24776781245530843	0.19364916731037085	0.151728513965284	0.2438350991050213	0.20143490364920194
2,3	0.0	0.0	-0.2570443824167071	4.631405172686595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.260295065817682	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2,5	0.0	0.0	-3.181190063385483	0.0	0.0	-1.5920984582503075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3345163149201857	0.65	0.20833333333333334	0.7357142857142857	0.6016666666666667	nan	0.39756201472921876	0.19094065395649332	0.18548520670059354	0.35311707218239485	nan
2,7	0.0	0.0	-3.6303461738632294	0.0	0.0	0.0	0.0	3.3035317445763956	0.0	0.0	0.0	0.0	0.0	0.0	0.15960787461608444	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
2,6	0.0	0.0	-3.4552877773563013	0.0	0.0	0.0	2.413602896285288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7351085051132698	1.0	0.1	0.9357142857142857	0.8916666666666666	0.9323809523809524	0.0	0.16583123951777	0.1086142355043528	0.175	0.11215877957937442
2,9	0.0	0.0	-2.0834376554719976	0.0	0.0	0.0	0.0	0.0	0.0	2.5835323945839197	0.0	0.0	0.0	0.0	-0.2353436576635995	0.9666666666666666	0.25	0.830952380952381	0.7516666666666667	0.8254761904761905	0.1	0.19364916731037085	0.11291338763218454	0.18490988796347985	0.11016401913107163
2,12	0.0	0.0	-2.795143934538558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43914621258165154	0.0	0.5610980103985174	0.2833333333333333	0.0	0.7	0.6	0.38	0.2477678124553084	0.0	0.11770673423150743	0.48989794855663565	0.3208322510804257
2,8	0.0	0.0	-2.5713688664060212	0.0	0.0	0.0	0.0	0.0	1.2110509499468662	0.0	0.0	0.0	0.0	0.0	0.3830235470929436	0.3333333333333333	0.175	0.6047619047619047	0.4333333333333333	nan	0.32489314482696546	0.22500000000000003	0.13850513878332368	0.41633319989322654	nan
2,13	0.0	0.0	-1.5387215196216935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.600744090968565	-0.7023773890647514	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
3,4	0.0	0.0	0.0	3.7377134804492753	1.0988141415159394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.015640836183844	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
2,11	0.0	0.0	-3.4060894344201804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9658221334085646	0.2833333333333333	0.0	0.7	0.6	0.38	0.2477678124553084	0.0	0.11770673423150743	0.48989794855663565	0.3208322510804257
2,10	0.0	0.0	-1.9102640780749867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.331473658334352	0.0	0.0	0.0	-2.0472377242079443	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
3,5	0.0	0.0	0.0	4.458109976068215	0.0	-1.4370740166027138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3961960830550817	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,8	1.4515783734807868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3020910071502652	0.0	0.0	0.0	0.0	0.0	-1.4322021264620706	0.31666666666666665	0.25	0.5452380952380953	0.3	nan	0.3833333333333333	0.19364916731037085	0.14578351918896792	0.339934634239519	nan
3,9	0.0	0.0	0.0	3.8959195832938747	0.0	0.0	0.0	0.0	0.0	1.1013549291478948	0.0	0.0	0.0	0.0	-3.295479798286146	1.0	0.175	0.8928571428571429	0.8266666666666665	0.893095238095238	0.0	0.19525624189766638	0.1210545125608206	0.18592113023179122	0.11838123012647954
3,8	0.0	0.0	0.0	4.649406311964976	0.0	0.0	0.0	0.0	-0.19646218238217028	0.0	0.0	0.0	0.0	0.0	-3.3163138981233415	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
3,6	0.0	0.0	0.0	3.8481141462238115	0.0	0.0	1.1436792806023308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2167214728100246	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
3,10	0.0	0.0	0.0	3.2281319654811425	0.0	0.0	0.0	0.0	0.0	0.0	2.9310843738250063	0.0	0.0	0.0	-4.3662976802876825	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
3,7	0.0	0.0	0.0	4.0001890417971655	0.0	0.0	0.0	1.5721514356416804	0.0	0.0	0.0	0.0	0.0	0.0	-3.7063086774859384	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
3,11	0.0	0.0	0.0	4.644257220371615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4086100319224095	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
3,12	0.0	0.0	0.0	4.790128535372547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.24234395318637195	0.0	-3.4350839380036575	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
