# [Parameters]
# Name = 'DivIis_tor_sum'
# ShotNo = 166562
# Date = '01/08/2021 10:50'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 2499
# DimUnit = 's'
# 
# ValNo = 14
# ValName = 'Iis_2L@20', 'Iis_2R@20', 'Iis_4L@20', 'Iis_4R@19', 'Iis_6L@20', 'Iis_6R@4', 'Iis_7L@20', 'Iis_7R@19', 'Iis_8L@20', 'Iis_8R@20', 'Iis_9L@17', 'Iis_9R@19', 'Iis_10L@20', 'Iis_10R@20'
# ValUnit = 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'
# [Comments]
# *Number following "@" indicates number of used probed pins for summation. 
# *4L and 4R tile's positions were different from toroidal symmetric ones of the other tiles. 
# *2L and 2R tile probe's positions were following a different rule in 18 cycle experiment. 
# *Zero value is inserted when signal is not reliable or resister was broken. 
# *There may be obviously strange signal and it would be attributed to break of resistances. 
# *If you have a quastion about this data, please contact S. Masuzaki and H. Tanaka. 
# 
# ***** Additional information after analysis *****
# tnm:  2L  2R  4L  4R  6L  6R  7L  7R  8L  8R  9L  9R  10L 10R
# gdn: 20  20  20  19  20   4  20  19  20  20  17  19  20  20
# mode: 2  2  2  2  2  2  2  2  2  2  2  2  2  2 (0:no-bias?/1:Isat/2:Ip-Vp)
# 
# *****  Break probe information of Langmuir8  *****
# [br0] pre-removed channel / [br1] small R in circuit with GND / [br2] break of resister (maybe)
# 08-Jan-2021 / [br0]  4R2  6R1  6R3  6R4  6R5  6R6  6R7  6R10 6R11 6R12 6R13 6R14 6R15 6R18 6R20 7R6  9L2  9L12 9R18 were firstly removed
# 166562 / [br1]  6R2  6R19 9L5  / [br2] none / 08-Jan-2021 10:50:52
# **************************************************
# [data]
  2.1945E-03, -4.6618E-05, -3.9625E-04, 1.5985E-04, 3.8556E-04, -1.0897E-03, -1.9110E-04, -1.1912E-03, -1.1068E-03, -4.0169E-04, -3.1197E-04, 1.4198E-04, 2.9166E-04, -2.5093E-04, -1.2877E-04
  6.1945E-03, 2.0825E-04, 1.0667E-04, 2.6130E-04, 3.5463E-04, -3.1888E-04, -5.1913E-05, 8.0641E-05, 2.0404E-04, -5.7901E-06, 1.8043E-04, 9.4740E-04, 9.5294E-04, 7.8166E-05, 2.8357E-05
  1.0195E-02, 4.5754E-04, 6.3867E-04, 1.2374E-03, 1.1056E-03, -6.7766E-04, -1.3295E-04, 1.3198E-04, 1.3290E-04, -2.4210E-04, -2.0124E-04, 1.4417E-03, 1.9390E-03, -6.5819E-06, 2.0933E-05
  1.4195E-02, 3.9383E-04, 3.6092E-04, 9.0340E-04, 1.0852E-03, -3.1083E-04, -3.0435E-06, -1.2412E-04, -1.3310E-04, -1.7962E-04, -5.1425E-04, 1.1484E-03, 1.5870E-03, 1.0600E-04, 1.5366E-05
  1.8195E-02, -6.2625E-04, -1.0680E-03, -6.2578E-04, -4.6068E-04, -6.9065E-04, -1.1563E-04, -6.5982E-04, -7.2324E-04, -3.2189E-04, -5.2168E-04, -1.4732E-03, -1.6730E-03, -5.1878E-04, -1.9991E-04
  2.2195E-02, -9.5534E-04, -1.1516E-03, -7.3465E-04, -7.1183E-04, -1.2109E-03, -2.4677E-04, -1.2425E-03, -1.2107E-03, -9.0833E-04, -8.2108E-04, -1.5536E-03, -2.3176E-03, -9.4438E-04, -8.5129E-04
  2.6195E-02, -3.7957E-05, 2.8235E-04, 5.4338E-04, 4.2391E-04, 4.1045E-04, 5.2012E-05, 5.5263E-04, 5.7396E-04, 6.7838E-04, 8.0398E-04, 3.1395E-04, 6.2013E-04, 9.4235E-04, 7.4469E-04
  3.0195E-02, -2.7921E-04, -3.0284E-04, -4.3673E-05, -1.0437E-04, 4.7954E-05, -9.2295E-06, 4.4762E-05, 2.1084E-04, 2.4722E-04, 1.8600E-04, 1.7398E-03, 2.3621E-03, 2.4581E-04, 4.0075E-04
  3.4195E-02, -7.2151E-04, -8.1504E-04, -4.3154E-04, -6.7534E-04, -5.5147E-04, -1.0264E-04, -9.3448E-04, -9.7254E-04, -4.6603E-04, -7.9943E-04, 4.7664E-04, 5.8425E-04, -5.3177E-04, -5.8839E-04
  3.8195E-02, -5.8047E-04, -5.2987E-04, -8.1012E-04, -5.6337E-04, 4.6180E-04, 1.1078E-04, 1.4250E-04, 1.2892E-05, 5.0579E-04, 6.0974E-04, -1.8155E-04, -3.0653E-04, 4.7840E-04, 5.9314E-04
