# [Parameters]
# Name = 'fig_h2'
# ShotNo = 114282
# Date = '11/07/2012 17:51'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 1310
# DimUnit = 's'
# 
# ValNo = 23
# ValName = 'FIG(9kura)', 'FIG(9I)', 'FIG(6I)', 'FIG(9.5L)', 'FIG(8.5U)', 'Pcc(3-O)', 'Pcc(6-O)', 'Pcc(8-O)', 'Pcc(10-O)', 'Emission(9kura)', 'Emission(9I)', 'Emission(6I)', 'Emission(9.5L)', 'Emission(8.5U)', 'Output(9kura)', 'Output(9I)', 'Output(6I)', 'Output(9.5L)', 'Output(8.5U)', 'Output(3-O)', 'Output(6-O)', 'Output(8-O)', 'Output(10-O)'
# ValUnit = 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'
# [Comments]
# Neutral pressure ; calibrated for H2 at : 2012.10.16.
#    For He, Ar, Ne etc, need correction factor
#    FIG data NOT reliable below 1.e-3 Pa
#    Pcc data need correction above 0.1 Pa
#    Contact: kobayashi.masahiro@lhd.nifs.ac.jp or tel.2169.
# 
# 
# [data]
 #Time(s), FIG(9kura)(Pa), FIG(9I)(Pa), FIG(6I)(Pa), FIG(9.5L)(Pa), FIG(8.5U)(Pa), Pcc(3-O)(Pa), Pcc(6-O)(Pa), Pcc(8-O)(Pa), Pcc(10-O)(Pa), Emission(9kura)(V), Emission(9I)(V), Emission(6I)(V), Emission(9.5L)(V), Emission(8.5U)(V), Output(9kura)(V), Output(9I)(V), Output(6I)(V), Output(9.5L)(V), Output(8.5U)(V), Output(3-O)(V), Output(6-O)(V), Output(8-O)(V), Output(10-O)(V), 
   0.000,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.7958E-004,  2.4334E-004,  0.0000E+000,  8.7618E-004, -7.8320E+000,  2.2412E+000,  1.2012E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000,  4.8828E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.5063E+000,  3.2029E+000,  5.0996E-001,  3.5371E+000
   0.010,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.5319E-004,  2.3674E-004,  0.0000E+000,  8.1851E-004, -7.8320E+000,  2.2705E+000,  1.1768E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000,  0.0000E+000,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4971E+000,  3.1956E+000,  4.9959E-001,  3.5188E+000
   0.020,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.4442E-004,  2.3425E-004,  0.0000E+000,  8.1088E-004, -7.8320E+000,  2.2510E+000,  1.1914E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000,  0.0000E+000,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4941E+000,  3.1928E+000,  4.9806E-001,  3.5163E+000
   0.030,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.4094E-004,  2.3453E-004,  0.0000E+000,  8.0331E-004, -7.8320E+000,  2.2168E+000,  1.2158E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000,  4.8828E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4928E+000,  3.1932E+000,  4.9562E-001,  3.5139E+000
   0.040,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.5673E-004,  2.4037E-004,  0.0000E+000,  8.3107E-004, -7.8320E+000,  2.2559E+000,  1.1963E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000, -4.8828E-003,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4983E+000,  3.1996E+000,  5.0417E-001,  3.5228E+000
   0.050,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.3920E-004,  2.3535E-004,  0.0000E+000,  8.0143E-004, -7.8320E+000,  2.2363E+000,  1.1914E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000,  0.0000E+000,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4922E+000,  3.1941E+000,  4.9471E-001,  3.5133E+000
   0.060,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.5231E-004,  2.4093E-004,  0.0000E+000,  8.2428E-004, -7.8320E+000,  2.2607E+000,  1.1963E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000, -4.8828E-003,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4968E+000,  3.2002E+000,  5.0081E-001,  3.5206E+000
   0.070,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.4181E-004,  2.3785E-004,  0.0000E+000,  8.0898E-004, -7.8320E+000,  2.1387E+000,  1.1328E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000,  1.4648E-002,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4931E+000,  3.1968E+000,  4.9562E-001,  3.5157E+000
   0.080,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.4181E-004,  2.3897E-004,  0.0000E+000,  8.0709E-004, -7.8320E+000,  2.2607E+000,  1.2012E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000, -4.8828E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4931E+000,  3.1980E+000,  4.9837E-001,  3.5151E+000
   0.090,  0.0000E+000,  2.4108E-003,  1.7404E-003,  0.0000E+000,  0.0000E+000,  7.5495E-004,  2.4549E-004,  0.0000E+000,  8.3302E-004, -7.8320E+000,  2.2412E+000,  1.1816E+000, -3.0225E+000, -1.9531E-001,  9.9951E+000,  0.0000E+000,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4977E+000,  3.2051E+000,  5.0447E-001,  3.5234E+000
