# [Parameters]
# Name = tsmap_nel
# ShotNo = 176731
# Date = '01/29/2024 23:13'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 174
# DimUnit = 's'
# 
# ValNo = 25
# ValName = 'laser', 'laser number', 'a99', 'a999', 'R99', 'R999', 'p0', 'pf', 'ip', 'ipf', 'nl_thomson_mid', 'nl_mmw_mid', 'nl_thomson_3579', 'nl_fir_3579', 'nl_thomson_3669', 'nl_fir_3669', 'nl_thomson_3759', 'nl_fir_3759', 'nl_thomson_3849', 'nl_fir_3849', 'nl_thomson_3939', 'nl_fir_3939', 'chi', 'geom_center', 'Rax_vmec'
# ValUnit = 'arb', 'arb', 'm', 'm', 'm', 'm', '%', 'arb', 'kA/T', 'arb', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'm', 'm'
# 
# [Comments]
# Bt = -2.53840
# Rax = 3.90000
# Bq = 100.000
# Gamma = 1.25380
# phiedge = -2.8685000
# avac = 0.55800000
# ExpDate = 2.02201e+07
# Cycle = 23.0000
# t1 = 2.99900
# t2 = 8.75400
# density (ne) is only for very rough information
# Do not use data for ne_bar < 5*1-^12cm-3
# High Voltage is set at 0.90 times
# Te limit = 22keV
# Laser#1, #3, #5, 
# 
# [data]
  0.00028000,      58.000,      10.000,     0.75588,     0.78419,      5.1656,      5.2418,      0.0000,      2.1400,     -0.0000,      2.0000,    0.027436,  -0.0069814,    0.026606,   -0.010684,    0.027655,  -0.0016501,    0.027757,  0.00082792,    0.026945, -0.00082137,    0.025917,   -0.012328,      9999.0,      3.8133,      3.8981
      3.0003,      59.000,      10.000,     0.75169,     0.77730,      5.2946,      5.3568,      5.5000,      3.1571,  -0.0042378,      2.0000,    0.023499,   -0.023540,    0.025628,   0.0073958,    0.025358,   -0.010725,    0.024445,   -0.017396,    0.023366, -0.00082137,    0.022743,  -0.0032881,      76.961,      3.8125,      4.0732
      3.0336,      56.000,      10.000,     0.55725,     0.60931,      4.6454,      4.7728,      0.0000,      2.1400, -0.00019655,      2.0000,    0.088498,     0.64710,    0.083599,     0.64922,    0.087627,     0.65180,    0.088601,     0.64777,    0.086674,     0.60485,    0.082919,     0.59334,      15.071,      3.8133,      3.8981
      3.0669,      58.000,      10.000,     0.55906,     0.60979,      4.6547,      4.7796,     0.10000,      2.1400,    0.034719,      2.0000,     0.11484,     0.91204,     0.10359,     0.88426,     0.11078,     0.93314,     0.11397,     0.92112,     0.11238,     0.83988,     0.10715,     0.84645,      31.448,      3.8153,      3.9051
      3.1003,      57.000,      10.000,     0.54622,     0.59523,      4.6499,      4.7701,     0.60000,      2.1400,    0.045653,      2.0000,     0.12991,      1.0114,     0.11202,     0.97465,     0.12230,      1.0239,     0.12646,      1.0396,     0.12632,     0.91220,     0.12103,     0.95493,      10.315,      3.8254,      3.9399
      3.1336,      59.000,      10.000,     0.54508,     0.59406,      4.6425,      4.7615,     0.50000,      2.1400,    0.028084,      2.0000,     0.13620,      1.0942,     0.11776,      1.0018,     0.12876,      1.0602,     0.13356,      1.0760,     0.13300,     0.93932,     0.12708,      1.0001,      3.1104,      3.8234,      3.9329
      3.1669,      54.000,      10.000,     0.54410,     0.59266,      4.6303,      4.7469,     0.30000,      2.1400,   -0.012279,      2.0000,     0.13563,      1.0696,     0.11457,      1.0018,     0.12701,      1.0602,     0.13289,      1.0851,     0.13272,     0.93028,     0.12643,      1.0363,      7.3012,      3.8194,      3.9190
      3.2003,      56.000,      10.000,     0.54926,     0.59781,      4.6471,      4.7656,     0.40000,      2.1400,   -0.053112,      2.0000,     0.13549,      1.0696,     0.11401,     0.98369,     0.12645,      1.0421,     0.13257,      1.0669,     0.13256,     0.91220,     0.12648,      1.0272,      9.8505,      3.8214,      3.9259
      3.2336,      54.000,      10.000,     0.54784,     0.59479,      4.6438,      4.7578,     0.40000,      2.1400,   -0.099201,      2.0000,     0.13245,      1.0528,     0.11261,     0.96561,     0.12369,      1.0239,     0.12918,      1.0578,     0.12959,     0.90316,     0.12366,      1.0182,      5.5495,      3.8214,      3.9259
      3.2669,      52.000,      10.000,     0.55267,     0.60187,      4.6500,      4.7704,     0.30000,      2.1400,    -0.16315,      2.0000,     0.13432,      1.0443,     0.11581,     0.96561,     0.12699,      1.0330,     0.13214,      1.0578,     0.13167,     0.90316,     0.12549,      1.0001,      10.902,      3.8194,      3.9190
