# [Parameters]
# Name = tsmap_nel
# ShotNo = 152720
# Date = '07/11/2021 07:54'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 187
# DimUnit = 's'
# 
# ValNo = 25
# ValName = 'laser', 'laser number', 'a99', 'a999', 'R99', 'R999', 'p0', 'pf', 'ip', 'ipf', 'nl_thomson_mid', 'nl_mmw_mid', 'nl_thomson_3579', 'nl_fir_3579', 'nl_thomson_3669', 'nl_fir_3669', 'nl_thomson_3759', 'nl_fir_3759', 'nl_thomson_3849', 'nl_fir_3849', 'nl_thomson_3939', 'nl_fir_3939', 'chi', 'geom_center', 'Rax_vmec'
# ValUnit = 'arb', 'arb', 'm', 'm', 'm', 'm', '%', 'arb', 'kA/T', 'arb', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'e19m-2', 'arb', 'm', 'm'
# 
# [Comments]
# Bt = -2.53850
# Rax = 3.90000
# Bq = 100.000
# Gamma = 1.25380
# phiedge = -2.8685000
# avac = 0.55800000
# ExpDate = 2.01902e+07
# Cycle = 20.0000
# t1 = 2.99900
# t2 = 9.80300
# density (ne) is only for very rough information
# Do not use data for ne_bar < 5*1-^12cm-3
# High Voltage is set at 0.90 times
# Te limit = 22keV
# Laser#1, #3, #5, 
# 
# [data]
  0.00027800,      1081.0,      10.000,     0.76793,     0.78230,      5.1900,      5.2277,      0.0000,      2.1400,     -0.0000,      2.0000,    0.016214,    0.011419,    0.013504,  -0.0041086,    0.015075,  8.7263E-07,    0.015945,   0.0016567,    0.016020, -0.00082224,    0.015268,   -0.014851,      9999.0,      3.8133,      3.8981
      3.0003,      1098.0,      10.000,     0.75749,     0.77472,      5.2168,      5.2621,     0.90000,      2.1400,   -0.025091,      2.0000,    0.018741,    0.054482,    0.015483,    0.095329,    0.017292,    0.099833,    0.018283,    0.083663,    0.018435,    0.071496,    0.017759,    0.057754,      301.03,      3.8315,      3.9607
      3.0336,      1096.0,      10.000,     0.56080,     0.60763,      4.6537,      4.7685,      0.0000,      2.1400,    0.066957,      2.0000,    0.036542,     0.45199,    0.032528,     0.45692,    0.035055,     0.47193,    0.036213,     0.47547,    0.035831,     0.45117,    0.034200,     0.42078,      48.561,      3.8133,      3.8981
      3.0669,      1092.0,      10.000,     0.51999,     0.57599,      4.5955,      4.7219,     0.60000,      2.1400,     0.15420,      2.0000,    0.045026,     0.55137,    0.037898,     0.55636,    0.042234,     0.58992,    0.044326,     0.59393,    0.044232,     0.55965,    0.042293,     0.56599,      10.760,      3.8254,      3.9399
      3.1003,      1086.0,      10.000,     0.52642,     0.58139,      4.6079,      4.7349,     0.60000,      2.1400,     0.18987,      2.0000,    0.048520,     0.60934,    0.040647,     0.58348,    0.045586,     0.61715,    0.047766,     0.63037,    0.047663,     0.60484,    0.045491,     0.59322,      15.529,      3.8254,      3.9399
      3.1336,      1081.0,      10.000,     0.52736,     0.58661,      4.6049,      4.7425,     0.50000,      2.1400,     0.21231,      2.0000,    0.052637,     0.61762,    0.042697,     0.57444,    0.048354,     0.60807,    0.051261,     0.63037,    0.051744,     0.60484,    0.049490,     0.58414,      12.522,      3.8234,      3.9329
      3.1669,      1098.0,      10.000,     0.53567,     0.58928,      4.6170,      4.7437,     0.40000,      2.1400,     0.22336,      2.0000,    0.049807,     0.60106,    0.041835,     0.56540,    0.046412,     0.60807,    0.048854,     0.62126,    0.048933,     0.59580,    0.046729,     0.59322,      6.1588,      3.8214,      3.9259
      3.2003,      1079.0,      10.000,     0.52357,     0.58096,      4.6071,      4.7392,     0.70000,      2.1400,     0.23604,      2.0000,    0.051190,     0.61762,    0.041765,     0.55636,    0.046723,     0.59899,    0.049428,     0.61215,    0.050202,     0.59580,    0.048204,     0.59322,      4.7567,      3.8274,      3.9468
      3.2336,      1081.0,      10.000,     0.52929,     0.58713,      4.6186,      4.7549,     0.70000,      2.1400,     0.25687,      2.0000,    0.047800,     0.58450,    0.039496,     0.53828,    0.044186,     0.58084,    0.046668,     0.59393,    0.046778,     0.56868,    0.044902,     0.53877,      13.796,      3.8274,      3.9468
      3.2669,      1091.0,      10.000,     0.54004,     0.58959,      4.6264,      4.7445,     0.40000,      2.1400,     0.28692,      2.0000,    0.047628,     0.58450,    0.042033,     0.52924,    0.045914,     0.56269,    0.047406,     0.57570,    0.046912,     0.55965,    0.044858,     0.52061,      45.996,      3.8214,      3.9259
      3.3003,      1081.0,      10.000,     0.53691,     0.58869,      4.6197,      4.7423,     0.40000,      2.1400,     0.30963,      2.0000,    0.046020,     0.58450,    0.039397,     0.52020,    0.043362,     0.55362,    0.045227,     0.57570,    0.045132,     0.54157,    0.043122,     0.52061,      10.877,      3.8214,      3.9259
      3.3336,      1088.0,      10.000,     0.57440,     0.64605,      4.6914,      4.8764,     0.10000,      2.1400,     0.21496,      2.0000,    0.045962,     0.62590,    0.041518,     0.53828,    0.044767,     0.57177,    0.045528,     0.59393,    0.044855,     0.56868,    0.042805,     0.55692,      8.3851,      3.8153,      3.9051
      3.3669,      1082.0,      10.000,     0.54155,     0.59196,      4.6347,      4.7561,     0.50000,      2.1400,     0.25256,      2.0000,    0.054165,     0.80810,    0.045745,     0.75523,    0.050562,     0.79866,    0.052753,     0.79439,    0.052872,     0.77660,    0.050579,     0.79288,      8.4186,      3.8234,      3.9329
      3.4003,      1089.0,      10.000,     0.54568,     0.58856,      4.6438,      4.7474,     0.50000,      2.1400,     0.35548,      2.0000,     0.11210,      1.6114,     0.10328,      1.7858,     0.11058,      1.7879,     0.11169,      1.6873,     0.10865,      1.5631,     0.10360,      1.5280,      4.8906,      3.8234,      3.9329
      3.4336,      1093.0,      10.000,     0.54709,     0.59229,      4.6479,      4.7582,     0.50000,      2.1400,     0.64460,      2.0000,     0.17694,      2.3815,     0.15697,      2.4005,     0.17183,      2.4051,     0.17603,      2.3343,     0.17278,      2.2591,     0.16479,      2.2359,      4.2653,      3.8239,      3.9327
      3.4669,      1095.0,      10.000,     0.56592,     0.61077,      4.7085,      4.8244,     0.80000,      2.1400,     0.93724,      2.0000,     0.20413,      2.7045,     0.17436,      2.5722,     0.19096,      2.7136,     0.19838,      2.7261,     0.19786,      2.6298,     0.19002,      2.5717,      4.6556,      3.8299,      3.9534
      3.5003,      1084.0,      10.000,     0.57032,     0.61431,      4.7087,      4.8221,     0.60000,      2.1400,      1.2092,      2.0000,     0.21173,      2.7542,     0.18172,      2.5632,     0.19740,      2.7318,     0.20520,      2.7625,     0.20539,      2.6750,     0.19695,      2.5989,      2.8290,      3.8259,      3.9396
      3.5336,      1086.0,      10.000,     0.57067,     0.61573,      4.7151,      4.8319,     0.70000,      2.1400,      1.4373,      2.0000,     0.21460,      2.7790,     0.18090,      2.6084,     0.19866,      2.7862,     0.20746,      2.8172,     0.20837,      2.7292,     0.20014,      2.6534,      3.4522,      3.8279,      3.9465
      3.5669,      1084.0,      10.000,     0.56872,     0.61308,      4.7167,      4.8320,     0.80000,      2.1400,      1.6418,      2.0000,     0.21758,      2.8453,     0.18296,      2.6626,     0.20027,      2.8316,     0.20867,      2.8719,     0.21036,      2.7834,     0.20288,      2.7169,      4.8617,      3.8304,      3.9531
      3.6003,      1092.0,      10.000,     0.57089,     0.61566,      4.7167,      4.8330,     0.70000,      2.1400,      1.8310,      2.0000,     0.22692,      2.9115,     0.19275,      2.7349,     0.21144,      2.9133,     0.22024,      2.9539,     0.22009,      2.8558,     0.21137,      2.7895,      2.9408,      3.8283,      3.9462
      3.6336,      1099.0,      10.000,     0.57164,     0.61626,      4.7186,      4.8346,     0.70000,      2.1400,      2.0103,      2.0000,     0.23038,      2.9944,     0.19674,      2.8163,     0.21532,      2.9950,     0.22403,      3.0359,     0.22380,      2.9462,     0.21468,      2.8531,      1.4717,      3.8283,      3.9462
      3.6669,      1076.0,      10.000,     0.57079,     0.61519,      4.7165,      4.8318,     0.70000,      2.1400,      2.1802,      2.0000,     0.23198,      3.0772,     0.19675,      2.8977,     0.21701,      3.0857,     0.22643,      3.1179,     0.22561,      3.0185,     0.21612,      2.9438,      2.0906,      3.8283,      3.9462
      3.7003,      1092.0,      10.000,     0.57022,     0.61587,      4.7150,      4.8336,     0.70000,      2.1400,      2.3455,      2.0000,     0.24438,      3.1848,     0.20847,      2.9790,     0.22805,      3.1674,     0.23755,      3.1908,     0.23776,      3.0908,     0.22817,      3.0255,      3.7718,      3.8283,      3.9462
      3.7336,      1075.0,      10.000,     0.56523,     0.60948,      4.7033,      4.8175,     0.70000,      2.1400,      2.5062,      2.0000,     0.24338,      3.2428,     0.21088,      3.0604,     0.22939,      3.2491,     0.23678,      3.2819,     0.23631,      3.1902,     0.22703,      3.0890,      7.1103,      3.8288,      3.9459
      3.7669,      1103.0,      10.000,     0.56921,     0.61469,      4.7135,      4.8319,     0.70000,      2.1400,      2.6599,      2.0000,     0.25405,      3.3422,     0.21878,      3.1417,     0.23984,      3.3398,     0.24822,      3.3821,     0.24719,      3.2716,     0.23690,      3.1979,      1.4090,      3.8288,      3.9459
      3.8003,      1092.0,      10.000,     0.56799,     0.61258,      4.7158,      4.8321,     0.80000,      2.1400,      2.8100,      2.0000,     0.25620,      3.4167,     0.21995,      3.2141,     0.24213,      3.4125,     0.25064,      3.4550,     0.24912,      3.3439,     0.23858,      3.2705,      2.2964,      3.8308,      3.9527
      3.8336,      1077.0,      10.000,     0.57012,     0.61559,      4.7210,      4.8400,     0.80000,      2.1400,      2.9525,      2.0000,     0.26773,      3.5161,     0.22468,      3.2773,     0.24745,      3.4941,     0.25860,      3.5370,     0.25956,      3.4072,     0.24992,      3.3431,      3.4828,      3.8308,      3.9527
      3.8669,      1092.0,      10.000,     0.56841,     0.61459,      4.7168,      4.8374,     0.80000,      2.1400,      3.0932,      2.0000,     0.27000,      3.5906,     0.23013,      3.3587,     0.25348,      3.5758,     0.26337,      3.6282,     0.26288,      3.5066,     0.25205,      3.4339,      2.2099,      3.8308,      3.9527
      3.9003,      1081.0,      10.000,     0.56976,     0.61570,      4.7149,      4.8345,     0.70000,      2.1400,      3.2355,      2.0000,     0.27211,      3.6569,     0.23281,      3.4220,     0.25563,      3.6484,     0.26543,      3.7011,     0.26496,      3.5880,     0.25428,      3.4974,      2.6885,      3.8288,      3.9459
      3.9336,      1086.0,      10.000,     0.56982,     0.61505,      4.7203,      4.8386,     0.80000,      2.1400,      3.3629,      2.0000,     0.27839,      3.7562,     0.23734,      3.4943,     0.26002,      3.7210,     0.27040,      3.7831,     0.26982,      3.6513,     0.25945,      3.5519,      4.2870,      3.8308,      3.9527
      3.9669,      1084.0,      10.000,     0.56523,     0.61150,      4.7142,      4.8350,     0.90000,      2.1400,      3.4837,      2.0000,     0.28861,      3.8308,     0.24263,      3.5576,     0.26756,      3.7846,     0.27882,      3.8560,     0.27961,      3.7236,     0.26953,      3.6336,      2.6311,      3.8328,      3.9595
      4.0003,      1099.0,      10.000,     0.56814,     0.61282,      4.7117,      4.8282,     0.70000,      2.1400,      3.6077,      2.0000,     0.29378,      3.9053,     0.24390,      3.6299,     0.27074,      3.8662,     0.28383,      3.9380,     0.28541,      3.8049,     0.27424,      3.7243,      1.6594,      3.8292,      3.9456
      4.0336,      1084.0,      10.000,     0.55869,     0.60308,      4.6985,      4.8132,     0.90000,      2.1400,      3.7328,      2.0000,     0.29387,      3.9633,     0.25297,      3.6932,     0.27587,      3.9479,     0.28489,      4.0200,     0.28388,      3.8863,     0.27346,      3.7969,      2.6345,      3.8333,      3.9591
      4.0669,      1083.0,      10.000,     0.56819,     0.61414,      4.7173,      4.8375,     0.80000,      2.1400,      3.8440,      2.0000,     0.30767,      4.0709,     0.25856,      3.7564,     0.28596,      4.0114,     0.29910,      4.0838,     0.29934,      3.9586,     0.28767,      3.8605,      2.2587,      3.8313,      3.9524
      4.1003,      1091.0,      10.000,     0.56951,     0.61527,      4.7205,      4.8405,     0.80000,      2.1400,      3.9501,      2.0000,     0.30910,      4.1041,     0.26020,      3.8288,     0.28767,      4.0841,     0.30039,      4.1566,     0.30100,      4.0219,     0.28914,      3.9058,      2.0659,      3.8313,      3.9524
