# [Parameters]
# Name = 'ha3'
# ShotNo = 176727
# SubShotNO = 1
# Date = '01/19/2022 16:52'
#
# DimNo = 1
# DimName = 'Time'
# DimSize = 400
# DimUnit = 's'
#
# ValNo = 3
# ValName = 'Halpha', 'Dalpha', 'D/(H+D)'
# ValUnit = 'arb', 'arb', 'None'
#
# [Comments]
# Halpha: 656.3 nm, Dalpha: 656.0 nm
#
# [Data]
   0.00750,    0.00890,    0.00219,    0.19728
   0.03250,    0.00908,    0.00241,    0.20936
   0.05750,    0.00730,    0.00729,    0.49959
   0.08250,    0.00218,    0.00000,    0.00000
   0.10750,    0.00640,    0.00717,    0.52829
   0.13250,    0.00167,    0.01461,    0.89751
   0.15750,    0.01984,    0.00534,    0.21214
   0.18250,    0.00766,    0.00722,    0.48518
   0.20750,    0.00791,    0.00425,    0.34940
   0.23250,    0.00800,    0.00165,    0.00000
   0.25750,    0.00000,    0.00734,    0.00000
   0.28250,    0.01160,    0.00549,    0.32143
   0.30750,    0.00399,    0.01015,    0.71764
   0.33250,    0.00540,    0.00270,    0.00000
   0.35750,    0.00363,    0.00790,    0.68518
   0.38250,    0.01041,    0.01256,    0.54684
   0.40750,    0.00485,    0.00967,    0.66597
   0.43250,    0.00167,    0.00457,    0.00000
   0.45750,    0.00000,    0.01203,    1.00000
   0.48250,    0.01129,    0.00580,    0.33934
   0.50750,    0.01082,    0.01143,    0.51372
   0.53250,    0.00427,    0.00365,    0.00000
   0.55750,    0.01109,    0.01170,    0.51339
   0.58250,    0.00000,    0.02086,    1.00000
   0.60750,    0.00097,    0.00586,    0.00000
   0.63250,    0.01072,    0.00622,    0.36711
   0.65750,    0.00813,    0.01180,    0.59187
   0.68250,    0.01449,    0.00934,    0.39199
   0.70750,    0.00703,    0.00276,    0.00000
   0.73250,    0.00723,    0.00967,    0.57225
   0.75750,    0.00000,    0.00829,    0.00000
   0.78250,    0.00543,    0.00537,    0.49720
   0.80750,    0.00262,    0.00689,    0.00000
   0.83250,    0.00280,    0.00201,    0.00000
   0.85750,    0.00080,    0.00649,    0.00000
   0.88250,    0.00462,    0.00414,    0.00000
   0.90750,    0.00065,    0.00068,    0.00000
   0.93250,    0.00227,    0.00166,    0.00000
   0.95750,    0.00386,    0.00546,    0.00000
   0.98250,    0.00066,    0.00133,    0.00000
   1.00750,    0.00505,    0.00964,    0.65652
   1.03250,    0.00346,    0.00468,    0.00000
   1.05750,    0.00547,    0.00790,    0.59087
   1.08250,    0.00699,    0.00934,    0.57201
   1.10750,    0.00841,    0.00000,    0.00000
   1.13250,    0.00592,    0.00897,    0.60252
   1.15750,    0.00000,    0.01411,    1.00000
   1.18250,    0.00000,    0.01158,    1.00000
   1.20750,    0.00126,    0.01048,    0.89295
   1.23250,    0.00441,    0.00591,    0.57260
   1.25750,    0.00352,    0.00024,    0.00000
   1.28250,    0.00899,    0.00655,    0.42146
   1.30750,    0.00222,    0.00649,    0.00000
   1.33250,    0.00302,    0.02064,    0.87254
   1.35750,    0.00372,    0.00439,    0.00000
   1.38250,    0.00000,    0.00587,    0.00000
   1.40750,    0.00571,    0.00510,    0.47177
   1.43250,    0.00640,    0.00701,    0.52276
   1.45750,    0.00379,    0.00619,    0.00000
   1.48250,    0.00910,    0.01704,    0.65179
   1.50750,    0.01235,    0.00000,    0.00000
   1.53250,    0.00131,    0.00147,    0.00000
   1.55750,    0.00560,    0.00434,    0.00000
   1.58250,    0.00590,    0.00163,    0.00000
   1.60750,    0.00468,    0.00956,    0.67148
   1.63250,    0.00841,    0.00000,    0.00000
   1.65750,    0.00720,    0.00907,    0.55758
   1.68250,    0.00000,    0.00604,    0.00000
   1.70750,    0.01085,    0.00352,    0.24516
   1.73250,    0.00050,    0.00050,    0.00000
   1.75750,    0.00440,    0.01307,    0.74818
   1.78250,    0.00891,    0.01196,    0.57312
   1.80750,    0.01307,    0.00318,    0.19561
   1.83250,    0.00000,    0.01623,    1.00000
   1.85750,    0.00781,    0.00781,    0.50000
   1.88250,    0.00636,    0.00607,    0.48834
   1.90750,    0.00806,    0.01105,    0.57830
   1.93250,    0.00000,    0.00700,    0.00000
   1.95750,    0.01298,    0.01337,    0.50734
   1.98250,    0.01778,    0.00410,    0.18724
   2.00750,    0.00000,    0.00486,    0.00000
   2.03250,    0.00750,    0.00750,    0.50000
   2.05750,    0.00293,    0.01307,    0.81677
   2.08250,    0.00131,    0.00575,    0.00000
   2.10750,    0.00000,    0.00537,    0.00000
   2.13250,    0.00698,    0.00000,    0.00000
   2.15750,    0.00000,    0.00292,    0.00000
   2.18250,    0.00469,    0.01215,    0.72156
   2.20750,    0.01139,    0.00000,    0.00000
   2.23250,    0.00138,    0.00016,    0.00000
   2.25750,    0.00297,    0.01449,    0.82976
   2.28250,    0.00000,    0.00703,    0.00000
   2.30750,    0.00498,    0.00930,    0.65129
   2.33250,    0.01020,    0.00288,    0.21996
   2.35750,    0.00497,    0.01849,    0.78805
   2.38250,    0.00327,    0.00377,    0.00000
   2.40750,    0.00494,    0.00189,    0.00000
   2.43250,    0.00648,    0.00900,    0.58141
   2.45750,    0.00341,    0.02403,    0.87561
   2.48250,    0.00100,    0.01744,    0.94561
   2.50750,    0.00996,    0.00386,    0.27909
   2.53250,    0.00722,    0.01149,    0.61422
   2.55750,    0.00523,    0.00777,    0.59740
   2.58250,    0.00793,    0.02136,    0.72917
   2.60750,    0.01170,    0.00961,    0.45109
   2.63250,    0.00225,    0.00512,    0.00000
   2.65750,    0.01279,    0.00731,    0.36369
   2.68250,    0.00344,    0.00474,    0.00000
   2.70750,    0.00513,    0.00147,    0.00000
   2.73250,    0.01184,    0.00861,    0.42093
   2.75750,    0.01091,    0.00332,    0.23322
   2.78250,    0.01186,    0.00981,    0.45272
   2.80750,    0.00147,    0.00502,    0.00000
   2.83250,    0.00114,    0.00654,    0.00000
   2.85750,    0.00523,    0.00592,    0.53091
   2.88250,    0.00595,    0.01158,    0.66069
   2.90750,    0.01271,    0.01271,    0.50000
   2.93250,    0.00036,    0.00254,    0.00000
   2.95750,    0.01903,    0.00679,    0.26287
   2.98250,    0.01414,    0.01902,    0.57362
   3.00750,    0.01033,    0.00544,    0.34521
   3.03250,    0.04963,    0.01586,    0.24216
   3.05750,    0.18324,    0.00000,    0.00000
   3.08250,    0.34099,    0.00000,    0.00000
   3.10750,    0.41093,    0.00000,    0.00000
   3.13250,    0.45253,    0.00000,    0.00000
   3.15750,    0.41638,    0.00000,    0.00000
   3.18250,    0.41225,    0.00000,    0.00000
   3.20750,    0.41709,    0.00000,    0.00000
   3.23250,    0.38229,    0.00000,    0.00000
   3.25750,    0.39818,    0.00000,    0.00000
   3.28250,    0.41711,    0.00000,    0.00000
   3.30750,    0.41350,    0.00000,    0.00000
   3.33250,    0.50003,    0.02590,    0.04925
   3.35750,    0.94142,    0.00000,    0.00000
   3.38250,    1.05133,    0.00000,    0.00000
   3.40750,    1.39932,    0.00000,    0.00000
   3.43250,    1.71392,    0.17278,    0.09158
   3.45750,    2.03024,    0.24374,    0.10719
   3.48250,    2.54155,    0.36321,    0.12504
   3.50750,    3.01442,    0.40578,    0.11864
   3.53250,    3.49289,    0.49118,    0.12329
   3.55750,    3.85951,    0.55567,    0.12586
   3.58250,    4.14087,    0.58923,    0.12457
   3.60750,    4.52487,    0.66013,    0.12731
   3.63250,    4.82302,    0.70497,    0.12753
   3.65750,    5.18928,    0.74897,    0.12613
   3.68250,    5.44344,    0.78524,    0.12607
   3.70750,    5.72973,    0.80175,    0.12275
   3.73250,    6.02337,    0.83599,    0.12188
   3.75750,    6.19121,    0.86345,    0.12239
   3.78250,    6.48216,    0.88706,    0.12037
   3.80750,    6.65410,    0.88810,    0.11775
   3.83250,    6.86216,    0.91063,    0.11716
   3.85750,    7.10197,    0.93193,    0.11600
   3.88250,    7.16403,    0.96408,    0.11861
   3.90750,    7.33724,    0.96029,    0.11573
   3.93250,    7.42954,    0.97568,    0.11608
   3.95750,    7.61487,    0.95899,    0.11185
   3.98250,    7.82340,    0.95999,    0.10930
   4.00750,    7.96411,    0.98108,    0.10968
   4.03250,    8.77232,    0.99583,    0.10195
   4.05750,    9.95386,    1.06653,    0.09678
   4.08250,   10.73853,    1.06812,    0.09047
   4.10750,    9.93432,    0.98779,    0.09044
   4.13250,    9.76649,    0.97437,    0.09072
   4.15750,    9.76016,    1.01199,    0.09395
   4.18250,    8.36373,    0.86739,    0.09396
   4.20750,    7.28305,    0.77426,    0.09609
   4.23250,    6.73435,    0.73643,    0.09857
   4.25750,    6.83623,    0.75957,    0.10000
   4.28250,    7.23554,    0.78291,    0.09764
   4.30750,    8.28275,    0.88590,    0.09662
   4.33250,    8.67369,    0.94481,    0.09823
   4.35750,    9.08176,    0.97629,    0.09707
   4.38250,    9.13786,    0.96220,    0.09527
   4.40750,    9.28305,    0.99814,    0.09708
   4.43250,    9.53561,    0.98032,    0.09322
   4.45750,    9.20552,    0.97004,    0.09533
   4.48250,    8.71155,    0.92286,    0.09579
   4.50750,    8.43740,    0.90322,    0.09670
   4.53250,    8.32669,    0.91031,    0.09855
   4.55750,    8.51963,    0.91587,    0.09707
   4.58250,    8.73054,    0.93818,    0.09703
   4.60750,    8.91431,    0.93274,    0.09472
   4.63250,    8.88084,    0.96031,    0.09758
   4.65750,    9.40971,    1.01737,    0.09757
   4.68250,    9.02151,    0.96609,    0.09673
   4.70750,    8.88311,    0.96197,    0.09771
   4.73250,    9.17766,    0.96294,    0.09496
   4.75750,    8.87313,    0.95076,    0.09678
   4.78250,    8.81794,    0.95966,    0.09815
   4.80750,    9.30459,    0.97146,    0.09454
   4.83250,    9.04515,    0.96532,    0.09643
   4.85750,    8.93772,    0.94028,    0.09519
   4.88250,    8.91111,    0.95090,    0.09642
   4.90750,    9.06058,    0.97342,    0.09701
   4.93250,    9.21932,    0.99179,    0.09713
   4.95750,    9.18203,    0.96669,    0.09525
   4.98250,    9.28050,    0.99193,    0.09656
   5.00750,    9.45058,    1.01613,    0.09708
   5.03250,    9.01576,    0.97316,    0.09742
   5.05750,    8.99555,    0.94746,    0.09529
   5.08250,    9.24529,    0.98540,    0.09632
   5.10750,    9.17320,    0.97008,    0.09564
   5.13250,    9.12158,    0.92822,    0.09236
   5.15750,    9.29104,    1.00002,    0.09717
   5.18250,    9.20387,    1.00074,    0.09807
   5.20750,    9.25573,    0.98363,    0.09606
   5.23250,    9.13988,    0.97032,    0.09597
   5.25750,    9.24336,    0.97798,    0.09568
   5.28250,    9.39168,    1.01766,    0.09776
   5.30750,   10.22918,    1.09161,    0.09643
   5.33250,    9.61272,    1.03300,    0.09703
   5.35750,    9.63702,    1.02435,    0.09608
   5.38250,    8.79253,    0.95379,    0.09786
   5.40750,    8.47615,    0.87788,    0.09385
   5.43250,    7.66006,    0.82290,    0.09701
   5.45750,    6.95071,    0.80081,    0.10331
   5.48250,    6.42680,    0.70048,    0.09828
   5.50750,    6.18756,    0.67913,    0.09890
   5.53250,    5.65961,    0.63642,    0.10108
   5.55750,    5.54173,    0.62718,    0.10167
   5.58250,    5.58981,    0.60323,    0.09740
   5.60750,    5.43262,    0.61634,    0.10189
   5.63250,    5.16476,    0.62985,    0.10870
   5.65750,    5.15372,    0.60172,    0.10455
   5.68250,    5.20814,    0.59144,    0.10198
   5.70750,    5.04545,    0.58683,    0.10419
   5.73250,    5.02740,    0.59442,    0.10573
   5.75750,    4.81268,    0.58234,    0.10794
   5.78250,    5.00725,    0.61333,    0.10912
   5.80750,    5.23261,    0.64643,    0.10995
   5.83250,    5.16080,    0.66190,    0.11368
   5.85750,    5.22040,    0.70135,    0.11844
   5.88250,    5.22214,    0.68417,    0.11584
   5.90750,    4.95871,    0.66122,    0.11766
   5.93250,    5.06096,    0.68230,    0.11880
   5.95750,    5.02898,    0.67840,    0.11886
   5.98250,    4.85487,    0.67091,    0.12141
   6.00750,    4.87320,    0.67154,    0.12111
   6.03250,    4.90917,    0.68859,    0.12301
   6.05750,    4.72233,    0.65068,    0.12110
   6.08250,    4.78778,    0.65876,    0.12095
   6.10750,    4.77560,    0.67587,    0.12398
   6.13250,    4.71590,    0.66866,    0.12418
   6.15750,    4.67714,    0.65981,    0.12363
   6.18250,    4.61005,    0.63788,    0.12155
   6.20750,    4.53400,    0.62592,    0.12130
   6.23250,    4.49211,    0.63897,    0.12453
   6.25750,    4.35402,    0.62600,    0.12570
   6.28250,    4.35489,    0.61710,    0.12411
   6.30750,    4.26126,    0.60708,    0.12470
   6.33250,    4.14434,    0.57744,    0.12229
   6.35750,    4.15154,    0.58404,    0.12333
   6.38250,    4.07087,    0.58027,    0.12476
   6.40750,    4.00249,    0.55522,    0.12182
   6.43250,    3.98404,    0.54166,    0.11969
   6.45750,    3.90786,    0.54543,    0.12248
   6.48250,    3.81287,    0.55908,    0.12788
   6.50750,    3.73267,    0.54724,    0.12786
   6.53250,    3.67119,    0.53948,    0.12812
   6.55750,    3.58680,    0.53199,    0.12916
   6.58250,    3.56372,    0.51624,    0.12653
   6.60750,    3.50072,    0.50451,    0.12596
   6.63250,    2.90374,    0.44463,    0.13279
   6.65750,    2.35297,    0.34553,    0.12804
   6.68250,    1.93560,    0.29253,    0.13129
   6.70750,    1.63267,    0.22947,    0.12323
   6.73250,    1.57291,    0.22403,    0.12467
   6.75750,    1.82369,    0.20321,    0.10026
   6.78250,    3.69612,    0.00000,    0.00000
   6.80750,   16.39254,    0.00000,    0.00000
   6.83250,    2.11905,    0.34537,    0.14014
   6.85750,    0.19532,    0.13306,    0.40521
   6.88250,    0.10082,    0.08129,    0.44637
   6.90750,    0.06734,    0.06062,    0.47377
   6.93250,    0.06522,    0.06889,    0.51365
   6.95750,    0.03980,    0.03797,    0.48823
   6.98250,    0.03715,    0.03153,    0.45904
   7.00750,    0.01108,    0.02032,    0.64723
   7.03250,    0.02791,    0.02791,    0.50000
   7.05750,    0.03895,    0.03529,    0.47533
   7.08250,    0.02044,    0.02318,    0.53145
   7.10750,    0.02583,    0.02950,    0.53309
   7.13250,    0.00938,    0.01378,    0.59494
   7.15750,    0.02263,    0.02507,    0.52560
   7.18250,    0.01036,    0.02378,    0.69646
   7.20750,    0.00392,    0.01482,    0.79071
   7.23250,    0.02044,    0.00885,    0.30204
   7.25750,    0.00890,    0.01317,    0.59682
   7.28250,    0.02319,    0.00580,    0.19996
   7.30750,    0.02347,    0.00663,    0.22028
   7.33250,    0.00268,    0.01623,    0.85810
   7.35750,    0.02314,    0.01873,    0.44732
   7.38250,    0.01325,    0.00510,    0.27791
   7.40750,    0.00000,    0.00075,    0.00000
   7.43250,    0.00580,    0.01434,    0.71218
   7.45750,    0.02198,    0.03012,    0.57812
   7.48250,    0.00457,    0.00396,    0.00000
   7.50750,    0.01127,    0.02398,    0.68027
   7.53250,    0.00000,    0.00931,    0.00000
   7.55750,    0.00530,    0.01121,    0.67899
   7.58250,    0.01294,    0.00619,    0.32375
   7.60750,    0.00874,    0.01247,    0.58787
   7.63250,    0.01028,    0.01150,    0.52802
   7.65750,    0.01623,    0.00654,    0.28742
   7.68250,    0.00784,    0.00099,    0.00000
   7.70750,    0.00282,    0.01479,    0.84003
   7.73250,    0.00202,    0.02541,    0.92621
   7.75750,    0.01442,    0.00575,    0.28499
   7.78250,    0.01480,    0.01091,    0.42431
   7.80750,    0.01146,    0.00329,    0.22295
   7.83250,    0.01018,    0.01262,    0.55355
   7.85750,    0.00681,    0.00000,    0.00000
   7.88250,    0.00000,    0.01315,    1.00000
   7.90750,    0.01575,    0.01347,    0.46101
   7.93250,    0.00780,    0.00115,    0.00000
   7.95750,    0.00960,    0.01047,    0.52169
   7.98250,    0.01172,    0.00500,    0.29924
   8.00750,    0.00684,    0.00867,    0.55902
   8.03250,    0.01643,    0.00363,    0.18083
   8.05750,    0.01600,    0.00746,    0.31788
   8.08250,    0.01131,    0.00164,    0.12652
   8.10750,    0.00654,    0.01264,    0.65911
   8.13250,    0.01563,    0.02820,    0.64346
   8.15750,    0.00367,    0.01650,    0.81791
   8.18250,    0.00564,    0.00959,    0.62976
   8.20750,    0.02056,    0.00394,    0.16083
   8.23250,    0.01415,    0.00280,    0.16536
   8.25750,    0.00205,    0.01042,    0.83568
   8.28250,    0.00057,    0.00664,    0.00000
   8.30750,    0.01981,    0.00601,    0.23268
   8.33250,    0.01013,    0.01624,    0.61572
   8.35750,    0.00815,    0.00133,    0.00000
   8.38250,    0.00458,    0.00000,    0.00000
   8.40750,    0.00052,    0.00818,    0.00000
   8.43250,    0.00730,    0.00912,    0.55539
   8.45750,    0.00785,    0.00000,    0.00000
   8.48250,    0.00343,    0.01945,    0.85001
   8.50750,    0.01115,    0.01420,    0.56019
   8.53250,    0.00488,    0.00487,    0.00000
   8.55750,    0.00411,    0.01021,    0.71308
   8.58250,    0.00556,    0.00513,    0.47993
   8.60750,    0.01444,    0.01166,    0.44676
   8.63250,    0.00484,    0.00606,    0.55599
   8.65750,    0.00000,    0.00596,    0.00000
   8.68250,    0.00065,    0.01110,    0.94493
   8.70750,    0.01403,    0.02623,    0.65161
   8.73250,    0.00954,    0.00588,    0.38127
   8.75750,    0.00169,    0.02017,    0.92286
   8.78250,    0.00000,    0.01866,    1.00000
   8.80750,    0.00844,    0.00748,    0.46963
   8.83250,    0.01004,    0.01021,    0.50418
   8.85750,    0.00704,    0.00199,    0.00000
   8.88250,    0.00460,    0.00644,    0.58292
   8.90750,    0.00673,    0.00428,    0.38892
   8.93250,    0.00778,    0.00236,    0.23302
   8.95750,    0.00154,    0.01195,    0.88575
   8.98250,    0.00000,    0.01094,    1.00000
   9.00750,    0.00743,    0.00987,    0.57053
   9.03250,    0.01475,    0.00166,    0.10125
   9.05750,    0.00169,    0.00460,    0.00000
   9.08250,    0.00722,    0.02640,    0.78519
