# [Parameters]
# Name = 'fig_h2'
# ShotNo = 152718
# Date = '06/15/2019 13:44'
#
# DimNo = 1
# DimName = 'Time'
# DimSize = 9999
# DimUnit = 's'
#
# ValNo = 20
# Valname = 'FIG(1.5U)', 'FIG(6I)', 'FIG(no connect), 'FIG(7I), 'FIG(8I), 'FIG(9I), 'FIG(2I)', 'FIG(9kura)', 'Pcc(3-O)', 'Pcc(6-O)', 'Pcc(8-O)', 'Pcc(10-O)', 'Emission(1.5U)', 'Emission(6I)', 'Emission(no connect), 'Emission(7I), 'Emission(8I), 'Emission(9I), 'Emission(2I)', 'Emission(9kura)'
# ValUnit = 'Pa', 'a.u.', 'a.u.', 'Pa', 'Pa', 'a.u.', 'a.u.', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'uA', 'uA', 'uA', 'uA', 'uA', 'uA', 'uA', 'uA'
# [Comments]
# Neutral pressure; The new system has been installed on FY2018
# Calibrated for H2 at : 2018.10.18&19.
# For He, Ar, Ne etc, need correction factor
# FIG data NOT reliable below 1.e-3 Pa
# Pcc data need correction above 0.1 Pa
# Contact: motojima.gen@nifs.ac.jp or tel.2142.
# 
# [data]
0.001000,1.273426e-03,0.000000e+00,0.000000e+00,9.774205e-04,2.696498e-16,0.000000e+00,0.000000e+00,1.313308e-03,1.069668e-03,3.047897e-04,1.095455e-04,1.058045e-03,2.004089e+02,3.051758e-02,3.051758e-02,-1.434326e+00,5.783081e+01,1.037598e+00,-6.103516e-02,2.001038e+02
0.002000,1.700927e-15,0.000000e+00,0.000000e+00,1.088938e-03,1.103193e-04,0.000000e+00,0.000000e+00,1.772691e-03,1.072213e-03,3.029847e-04,1.087674e-04,1.055536e-03,2.002869e+02,6.103516e-02,0.000000e+00,-1.403809e+00,5.770874e+01,1.159668e+00,0.000000e+00,2.000122e+02
0.003000,5.941978e-04,0.000000e+00,0.000000e+00,1.203500e-03,1.103193e-04,0.000000e+00,0.000000e+00,1.168345e-03,1.068398e-03,3.011903e-04,1.086383e-04,1.045556e-03,2.004089e+02,1.220703e-01,-6.935506e-15,-1.525879e+00,5.789185e+01,9.460449e-01,6.935506e-15,1.998901e+02
0.004000,5.941978e-04,0.000000e+00,0.000000e+00,8.691094e-04,6.951821e-16,0.000000e+00,0.000000e+00,1.313308e-03,1.074766e-03,3.091663e-04,1.109864e-04,1.069413e-03,2.002563e+02,0.000000e+00,-3.051758e-02,-1.556396e+00,5.783081e+01,9.765625e-01,3.051758e-02,1.999817e+02
0.005000,5.941978e-04,0.000000e+00,0.000000e+00,8.691094e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.462493e-03,1.074766e-03,2.990511e-04,1.077386e-04,1.040602e-03,2.004089e+02,-3.051758e-02,-3.051758e-02,-1.556396e+00,5.786133e+01,1.159668e+00,6.103516e-02,2.000427e+02
0.006000,5.941978e-04,0.000000e+00,0.000000e+00,9.774205e-04,1.103193e-04,0.000000e+00,0.000000e+00,1.168345e-03,1.068398e-03,3.066059e-04,1.104604e-04,1.059302e-03,2.003479e+02,4.161303e-14,3.051758e-02,-1.525879e+00,5.783081e+01,9.765625e-01,0.000000e+00,2.001648e+02
0.007000,5.941978e-04,0.000000e+00,0.000000e+00,1.088938e-03,2.602296e-04,0.000000e+00,0.000000e+00,1.313308e-03,1.072213e-03,3.019068e-04,1.085093e-04,1.046799e-03,2.003479e+02,8.846073e-14,0.000000e+00,-1.586914e+00,5.783081e+01,9.765625e-01,1.769215e-13,2.001343e+02
0.008000,1.988938e-03,0.000000e+00,0.000000e+00,9.774205e-04,1.103193e-04,0.000000e+00,0.000000e+00,1.772691e-03,1.081172e-03,3.022656e-04,1.083805e-04,1.048042e-03,2.003174e+02,-3.051758e-02,3.051758e-02,-1.495361e+00,5.776978e+01,1.007080e+00,-3.051758e-02,1.999207e+02
0.009000,4.061064e-16,0.000000e+00,0.000000e+00,9.774205e-04,4.299077e-04,0.000000e+00,0.000000e+00,1.313308e-03,1.068398e-03,3.077006e-04,1.115152e-04,1.077059e-03,2.003479e+02,3.051758e-02,-4.171468e-14,-1.525879e+00,5.773926e+01,8.544922e-01,3.051758e-02,2.002869e+02
0.010000,1.857429e-15,0.000000e+00,0.000000e+00,1.088938e-03,1.103193e-04,0.000000e+00,0.000000e+00,1.313308e-03,1.070940e-03,2.990511e-04,1.079949e-04,1.045556e-03,2.003784e+02,1.525879e-01,6.103516e-02,-1.495361e+00,5.776978e+01,1.068115e+00,9.155273e-02,2.000732e+02
0.011000,1.988938e-03,0.000000e+00,0.000000e+00,8.691094e-04,1.103193e-04,0.000000e+00,0.000000e+00,1.462493e-03,1.069668e-03,3.069704e-04,1.104604e-04,1.063082e-03,2.004395e+02,-3.051758e-02,3.051758e-02,-1.495361e+00,5.776978e+01,1.159668e+00,-3.051758e-02,2.001038e+02
0.012000,5.941978e-04,0.000000e+00,0.000000e+00,7.641922e-04,2.602296e-04,0.000000e+00,0.000000e+00,1.462493e-03,1.072213e-03,3.022656e-04,1.086383e-04,1.045556e-03,2.003174e+02,3.051758e-02,6.103516e-02,-1.434326e+00,5.786133e+01,8.544922e-01,-3.051758e-02,2.000427e+02
0.013000,5.941978e-04,0.000000e+00,0.000000e+00,1.203500e-03,4.299077e-04,0.000000e+00,0.000000e+00,1.027854e-03,1.070940e-03,3.022656e-04,1.092855e-04,1.048042e-03,2.005310e+02,9.155273e-02,9.155273e-02,-1.403809e+00,5.783081e+01,6.713867e-01,0.000000e+00,1.998901e+02
0.014000,1.988938e-03,0.000000e+00,0.000000e+00,8.691094e-04,1.103193e-04,0.000000e+00,0.000000e+00,1.462493e-03,1.074766e-03,3.066059e-04,1.107230e-04,1.069413e-03,2.003174e+02,-3.051758e-02,-6.103516e-02,-1.525879e+00,5.776978e+01,1.007080e+00,0.000000e+00,1.999817e+02
0.015000,0.000000e+00,0.000000e+00,0.000000e+00,9.774205e-04,6.138495e-04,0.000000e+00,0.000000e+00,1.027854e-03,1.073489e-03,3.004755e-04,1.087674e-04,1.044316e-03,2.004395e+02,1.736418e-13,0.000000e+00,-1.403809e+00,5.780029e+01,1.037598e+00,-6.103516e-02,2.000732e+02
0.016000,2.127507e-15,0.000000e+00,0.000000e+00,8.691094e-04,1.103193e-04,0.000000e+00,0.000000e+00,1.313308e-03,1.070940e-03,3.095337e-04,1.111185e-04,1.078338e-03,2.002869e+02,3.051758e-02,3.051758e-02,-1.495361e+00,5.767822e+01,8.544922e-01,6.103516e-02,2.001343e+02
0.017000,3.145676e-15,0.000000e+00,0.000000e+00,8.691094e-04,1.103193e-04,0.000000e+00,0.000000e+00,1.168345e-03,1.070940e-03,3.004755e-04,1.085093e-04,1.048042e-03,2.004089e+02,9.155273e-02,9.155273e-02,-1.495361e+00,5.780029e+01,1.220703e+00,3.051758e-02,2.000122e+02
0.018000,1.988938e-03,0.000000e+00,0.000000e+00,9.774205e-04,1.507961e-16,0.000000e+00,0.000000e+00,1.462493e-03,1.067128e-03,3.019068e-04,1.092855e-04,1.049288e-03,2.003174e+02,-3.051758e-02,-4.171468e-14,-1.495361e+00,5.764771e+01,8.544922e-01,1.251440e-13,1.999512e+02
0.019000,5.941978e-04,0.000000e+00,0.000000e+00,9.774205e-04,1.103193e-04,0.000000e+00,0.000000e+00,1.615684e-03,1.072213e-03,3.062419e-04,1.101981e-04,1.061821e-03,2.003174e+02,0.000000e+00,3.051758e-02,-1.556396e+00,5.767822e+01,8.544922e-01,6.103516e-02,2.001038e+02
0.020000,3.437198e-15,0.000000e+00,0.000000e+00,1.203500e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.921215e-04,1.057028e-03,3.008327e-04,1.085093e-04,1.044316e-03,2.004089e+02,6.103516e-02,3.051758e-02,-1.525879e+00,5.770874e+01,1.007080e+00,0.000000e+00,2.000122e+02
0.021000,5.941978e-04,0.000000e+00,0.000000e+00,1.203500e-03,1.103193e-04,0.000000e+00,0.000000e+00,1.462493e-03,1.079888e-03,3.095337e-04,1.119133e-04,1.074504e-03,2.002563e+02,3.051758e-02,-4.849094e-14,-1.495361e+00,5.776978e+01,9.155273e-01,-4.849094e-14,2.000122e+02
0.022000,1.273426e-03,0.000000e+00,0.000000e+00,1.203500e-03,2.602296e-04,0.000000e+00,0.000000e+00,1.313308e-03,1.078606e-03,3.015483e-04,1.086383e-04,1.045556e-03,2.003174e+02,9.155273e-02,1.482308e-14,-1.525879e+00,5.773926e+01,7.934570e-01,3.051758e-02,2.000427e+02
0.023000,1.988938e-03,0.000000e+00,0.000000e+00,5.654491e-04,3.230384e-16,0.000000e+00,0.000000e+00,1.313308e-03,1.074766e-03,3.037057e-04,1.103291e-04,1.053032e-03,2.002563e+02,-3.051758e-02,8.936198e-14,-1.434326e+00,5.786133e+01,1.007080e+00,0.000000e+00,2.001953e+02
0.024000,1.273426e-03,0.000000e+00,0.000000e+00,9.774205e-04,2.602296e-04,0.000000e+00,0.000000e+00,1.168345e-03,1.072213e-03,3.055151e-04,1.098061e-04,1.060560e-03,2.003174e+02,-3.051758e-02,6.103516e-02,-1.617432e+00,5.776978e+01,9.460449e-01,0.000000e+00,2.001038e+02
