# [Parameters]
# Name = 'bolo'
# ShotNo = 176729
# Date = '01/22/2022 01:22'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 13105
# DimUnit = 's'
# 
# ValNo = 2
# ValName = 'Rad_PW', 'ECH_lk'
# ValUnit = 'kW', 'AU'
# [Comments]
#  ch 4, amp 44
#  ch 1, amp 41
#  summary_data
# [data]
  0.00000E+000,  0.0000E+000,  0.0000E+000
  1.00000E-003, -1.6836E+002, -4.2158E+000
  2.00000E-003, -1.7627E+002,  9.0980E+000
  3.00000E-003, -1.3594E+001,  9.1646E+000
  4.00000E-003, -8.0588E+000,  9.2313E+000
  5.00000E-003, -8.0588E+000,  9.2979E+000
  6.00000E-003, -1.3747E+001,  1.8196E+001
  7.00000E-003, -1.3824E+001,  1.8396E+001
  8.00000E-003, -3.0737E+001,  1.4047E+001
  9.00000E-003, -4.7879E+001,  2.7427E+001
  1.00000E-002, -3.1348E+001,  1.0031E+001
  1.10000E-002,  2.2479E+000, -3.3496E+000
  1.20000E-002, -3.2113E+000, -3.2829E+000
  1.30000E-002, -1.4588E+001, -7.8319E+000
  1.40000E-002, -3.3642E+000, -1.2248E+001
  1.50000E-002, -8.9763E+000, -3.6161E+000
  1.60000E-002, -9.0528E+000,  1.4180E+001
  1.70000E-002,  7.7836E+000,  5.4152E+000
  1.80000E-002,  7.9365E+000,  5.4152E+000
  1.90000E-002,  2.3244E+000,  9.8976E+000
  2.00000E-002,  2.4008E+000,  1.1328E+000
  2.10000E-002, -8.8234E+000, -3.3496E+000
  2.20000E-002, -8.8999E+000, -3.3496E+000
  2.30000E-002,  2.3244E+000, -7.8319E+000
  2.40000E-002, -3.2113E+000, -1.2314E+001
  2.50000E-002, -2.0124E+001, -8.0318E+000
  2.60000E-002, -2.0277E+001, -8.0318E+000
  2.70000E-002, -9.1292E+000, -1.2581E+001
  2.80000E-002,  1.3319E+001,  5.9971E-001
  2.90000E-002, -8.8999E+000,  9.4978E+000
  3.00000E-002, -3.1654E+001,  1.3980E+001
  3.10000E-002, -1.4894E+001,  1.4113E+001
  3.20000E-002, -9.3586E+000,  9.7643E+000
  3.30000E-002, -9.3586E+000,  5.4152E+000
  3.40000E-002, -9.4350E+000, -3.4162E+000
  3.50000E-002,  1.7891E+000,  9.3288E-001
  3.60000E-002, -3.7465E+000,  9.8310E+000
  3.70000E-002,  1.7892E+000,  5.4819E+000
  3.80000E-002,  1.9420E+000,  1.0662E+000
  3.90000E-002,  1.8656E+000,  9.8976E+000
  4.00000E-002,  2.4467E+001,  1.0031E+001
  4.10000E-002,  1.3472E+001,  5.6151E+000
  4.20000E-002, -1.4588E+001,  1.4513E+001
  4.30000E-002, -2.5966E+001,  1.0231E+001
  4.40000E-002, -9.2821E+000, -3.0164E+000
  4.50000E-002, -9.2057E+000, -1.6330E+001
  4.60000E-002, -9.3586E+000, -2.9777E+001
  4.70000E-002, -9.2821E+000, -2.5628E+001
  4.80000E-002, -2.0659E+001, -8.0985E+000
  4.90000E-002,  1.7127E+000, -3.6827E+000
  5.00000E-002,  7.4777E+000,  6.6635E-001
  5.10000E-002,  1.8656E+000,  9.5644E+000
  5.20000E-002,  1.3166E+001,  9.6311E+000
  5.30000E-002,  1.8931E+001,  5.2820E+000
  5.40000E-002,  7.8600E+000,  9.6977E+000
  5.50000E-002,  1.3472E+001,  2.3078E+001
  5.60000E-002,  2.4926E+001,  1.4447E+001
  5.70000E-002,  1.3854E+001,  5.6151E+000
  5.80000E-002,  8.3187E+000, -3.1497E+000
  5.90000E-002, -1.9665E+001, -3.2829E+000
