# [Parameters]
# Name = 'DivIis_tor_sum'
# ShotNo = 171365
# Date = '10/28/2021 16:51'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 2499
# DimUnit = 's'
# 
# ValNo = 14
# ValName = 'Iis_2L@20', 'Iis_2R@19', 'Iis_4L@20', 'Iis_4R@19', 'Iis_6L@19', 'Iis_6R@6', 'Iis_7L@20', 'Iis_7R@19', 'Iis_8L@20', 'Iis_8R@20', 'Iis_9L@17', 'Iis_9R@19', 'Iis_10L@20', 'Iis_10R@20'
# ValUnit = 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'
# [Comments]
# *Number following "@" indicates number of used probed pins for summation. 
# *4L and 4R tile's positions were different from toroidal symmetric ones of the other tiles. 
# *2L and 2R tile probe's positions were following a different rule in 18 cycle experiment. 
# *Zero value is inserted when signal is not reliable or resister was broken. 
# *There may be obviously strange signal and it would be attributed to break of resistances. 
# *If you have a quastion about this data, please contact S. Masuzaki and H. Tanaka. 
# 
# ***** Additional information after analysis *****
# tnm:  2L  2R  4L  4R  6L  6R  7L  7R  8L  8R  9L  9R  10L 10R
# gdn: 20  19  20  19  19   6  20  19  20  20  17  19  20  20
# mode: 2  2  2  2  2  2  2  2  2  2  2  2  2  2 (0:no-bias?/1:Isat/2:Ip-Vp)
# 
# *****  Break probe information of Langmuir8  *****
# [br0] pre-removed channel / [br1] small R in circuit with GND / [br2] break of resister (maybe)
# 28-Oct-2021 / [br0]  2R19 4R2  6R1  6R3  6R4  6R5  6R6  6R10 6R12 6R13 6R14 6R15 6R18 6R20 7R6  9L2  9L12 9R18 were firstly removed
# 171365 / [br1]  6L6  6R2  6R19 9L5  / [br2] none / 28-Oct-2021 16:51:03
# **************************************************
# [data]
  1.8343E-03, -2.3004E-04, -7.0929E-04, -3.8707E-05, -3.3228E-04, -2.2886E-04, 3.7432E-05, -3.6969E-04, -2.2809E-04, 2.4258E-04, 3.0850E-04, 1.3700E-03, 4.0659E-04, -4.4733E-04, -7.3842E-04
  5.8343E-03, 3.3434E-04, 2.7519E-04, 1.2355E-03, 5.6007E-04, 9.0860E-04, 1.7418E-04, 6.4608E-04, 9.7716E-04, 4.3380E-04, 6.4632E-04, -3.1503E-04, -2.3602E-04, -7.5328E-06, 3.4340E-04
  9.8343E-03, -1.1010E-05, 4.7336E-04, 1.0673E-04, 4.0246E-04, -4.4210E-04, -3.1893E-04, -3.3260E-04, -4.7494E-04, -2.3662E-04, -1.5854E-04, -5.2537E-04, -4.8210E-06, -2.6365E-04, 3.7469E-04
  1.3834E-02, 3.0479E-04, 3.0069E-04, -6.0946E-04, 1.6605E-04, -1.1334E-03, -4.1859E-04, -5.0760E-04, -7.9421E-04, 9.7718E-05, 1.8195E-05, 9.0239E-04, 1.0457E-03, 1.9585E-04, 4.3843E-04
  1.7834E-02, -2.7466E-04, -6.0905E-04, -5.1965E-04, -5.5710E-04, -7.9208E-04, -1.4509E-04, -4.9717E-04, -3.6600E-04, -1.0335E-04, -9.0162E-05, 7.8823E-04, -3.2120E-04, 1.1821E-04, -6.7932E-04
  2.1834E-02, -7.0287E-04, -7.6839E-04, -2.2819E-04, -8.1322E-04, 8.1354E-06, 1.4985E-04, 3.7258E-04, 6.1095E-04, -4.8810E-04, -2.0026E-04, -1.3372E-03, -1.9216E-03, -9.4218E-04, -1.2651E-03
  2.5834E-02, 1.2458E-04, 3.7659E-04, 5.3900E-04, 4.2854E-04, 2.7178E-04, 9.7695E-05, 2.7234E-04, 2.2272E-04, 2.5127E-04, 2.3143E-04, -5.7231E-04, 1.9451E-04, -3.3376E-04, 2.3273E-04
  2.9834E-02, 1.0836E-03, 1.3298E-03, 6.7517E-04, 1.2693E-03, -6.5186E-04, -3.4384E-04, 6.2580E-05, -2.6923E-04, -1.9259E-04, -3.0108E-04, -1.3541E-04, 6.2974E-05, 2.4858E-04, 8.2377E-04
  3.3834E-02, 2.3757E-04, 2.4448E-04, -7.9720E-04, -1.7525E-04, 2.9496E-04, 1.1276E-04, 5.6033E-04, 5.3736E-04, 7.1425E-04, 6.1734E-04, 3.1135E-04, -2.4239E-04, 5.4005E-04, 4.9348E-04
  3.7834E-02, 9.3697E-04, 7.7583E-04, 8.5654E-04, 3.6422E-04, 1.8948E-03, 6.5223E-04, 1.4017E-03, 1.6754E-03, 1.5759E-03, 1.4633E-03, -1.9451E-04, -9.1166E-04, 1.1490E-03, 4.3612E-04
