# [Parameters]
# Name = 'imp02'
# ShotNo = 166564
# SubShotNO = 1
# Date = '01/08/2021 11:37'
#
# DimNo = 1
# DimName = 'Time'
# DimSize = 1310
# DimUnit = 's'
#
# ValNo = 6
# ValName = 'CIV', 'OVI', 'HI', 'FeXVI', 'CIII', 'OV'
# ValUnit = 'V', 'V', 'V', 'V', 'V', 'V'
#
# [Comments]
# CIV: 1549A, OVI: 1034A, HI: 1216A, FeXVI: 335A, CIII: 977A, OV: 630A
# Norm.Factors = CIV:  1.000, OVI:  1.000, HI:  1.000, FeXVI:  1.000, CIII:  1.000, OV:  1.000
#
# [Data]
    0.0100,    -0.0018,    -0.0020,    -0.0017,    -0.0008,    -0.0008,    -0.0020, 
    0.0200,     0.0009,     0.0011,     0.0023,     0.0005,     0.0000,     0.0007, 
    0.0300,     0.0027,     0.0007,     0.0014,    -0.0017,     0.0005,    -0.0002, 
    0.0400,    -0.0013,    -0.0006,    -0.0008,    -0.0004,    -0.0022,     0.0002, 
    0.0500,     0.0022,     0.0029,     0.0028,     0.0001,     0.0018,     0.0029, 
    0.0600,     0.0018,     0.0002,    -0.0003,     0.0001,     0.0009,    -0.0016, 
    0.0700,    -0.0000,     0.0002,     0.0006,     0.0001,     0.0005,     0.0007, 
    0.0800,     0.0035,     0.0007,     0.0028,    -0.0012,     0.0009,     0.0002, 
    0.0900,    -0.0004,    -0.0006,    -0.0003,    -0.0004,    -0.0004,     0.0002, 
    0.1000,     0.0031,     0.0034,     0.0037,     0.0001,     0.0023,     0.0042, 
    0.1100,    -0.0013,    -0.0006,    -0.0025,    -0.0008,    -0.0013,    -0.0011, 
    0.1200,     0.0009,     0.0002,     0.0010,     0.0005,     0.0009,     0.0007, 
    0.1300,     0.0031,     0.0002,     0.0032,    -0.0012,     0.0018,     0.0020, 
    0.1400,    -0.0013,    -0.0002,    -0.0012,    -0.0008,    -0.0008,    -0.0020, 
    0.1500,     0.0022,     0.0038,     0.0019,     0.0001,     0.0018,     0.0033, 
    0.1600,    -0.0009,     0.0002,    -0.0003,    -0.0017,     0.0005,    -0.0007, 
    0.1700,    -0.0000,     0.0002,    -0.0003,     0.0001,     0.0005,     0.0011, 
    0.1800,     0.0031,     0.0007,     0.0014,    -0.0004,     0.0000,     0.0002, 
    0.1900,    -0.0004,     0.0007,     0.0010,     0.0001,     0.0000,    -0.0011, 
    0.2000,     0.0040,     0.0034,     0.0028,     0.0001,     0.0018,     0.0038, 
    0.2100,    -0.0009,    -0.0011,    -0.0017,     0.0001,    -0.0004,    -0.0002, 
    0.2200,     0.0013,     0.0011,     0.0006,    -0.0004,     0.0014,     0.0007, 
    0.2300,     0.0031,     0.0011,     0.0023,    -0.0004,     0.0009,     0.0011, 
    0.2400,    -0.0009,    -0.0006,    -0.0017,    -0.0008,    -0.0013,    -0.0011, 
    0.2500,     0.0018,     0.0029,     0.0019,     0.0005,     0.0009,     0.0024, 
    0.2600,    -0.0000,    -0.0015,    -0.0012,    -0.0012,     0.0014,    -0.0016, 
    0.2700,     0.0013,     0.0007,     0.0001,    -0.0017,     0.0000,     0.0002, 
    0.2800,     0.0018,    -0.0006,     0.0006,    -0.0017,     0.0000,     0.0015, 
    0.2900,     0.0004,     0.0002,     0.0001,     0.0001,     0.0005,    -0.0011, 
    0.3000,     0.0035,     0.0042,     0.0041,     0.0005,     0.0014,     0.0042, 
    0.3100,    -0.0022,    -0.0015,    -0.0008,    -0.0012,    -0.0004,    -0.0020, 
    0.3200,     0.0009,    -0.0002,     0.0006,     0.0001,     0.0000,     0.0002, 
    0.3300,     0.0018,     0.0011,     0.0023,    -0.0004,     0.0005,     0.0011, 
    0.3400,    -0.0022,    -0.0015,    -0.0017,    -0.0008,    -0.0004,    -0.0020, 
    0.3500,     0.0022,     0.0029,     0.0019,     0.0005,     0.0014,     0.0020, 
    0.3600,    -0.0000,    -0.0002,    -0.0008,    -0.0008,     0.0005,    -0.0016, 
    0.3700,     0.0009,    -0.0011,     0.0006,     0.0005,     0.0000,     0.0007, 
    0.3800,     0.0013,     0.0002,     0.0006,     0.0001,     0.0000,    -0.0011, 
    0.3900,    -0.0000,     0.0002,     0.0014,     0.0001,     0.0000,    -0.0002, 
    0.4000,     0.0031,     0.0042,     0.0023,     0.0005,     0.0014,     0.0029, 
    0.4100,    -0.0013,    -0.0015,    -0.0012,    -0.0026,    -0.0008,    -0.0002, 
    0.4200,     0.0004,     0.0011,     0.0014,     0.0001,     0.0000,    -0.0002, 
    0.4300,     0.0040,     0.0020,     0.0028,    -0.0012,     0.0018,     0.0015, 
    0.4400,    -0.0004,    -0.0015,    -0.0021,    -0.0004,    -0.0013,    -0.0020, 
