Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
4	0.0	0.0	0.0	0.0	6.142307409362502e-08	0.0	0.0	0.0	0.0	0.0	-1.000000002150015	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
3	0.0	0.0	0.0	-4.033072658214119	0.0	0.0	0.0	0.0	0.0	0.0	1.2350026974235417	0.6333333333333333	0.12666666666666665	0.7902777777777777	0.7333333333333333	nan	0.31446603773522014	0.12274635093014646	0.12614445227399487	0.2976761849915292	nan
6	0.0	0.0	0.0	0.0	0.0	0.0	1.391492019164886e-07	0.0	0.0	0.0	-1.0000000018545525	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
2	0.0	0.0	0.18027267194847235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.085802409816413	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9660596801718265	-1.501316868349035	0.2	0.16666666666666666	0.6097222222222222	0.07619047619047618	0.11000000000000001	0.4000000000000001	0.3415650255319866	0.09810118548005722	0.1538618516324144	0.2211334438749598
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1638684160875101e-07	0.0	-0.9999999529596764	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.829458035375738	0.0	0.0	-2.0293615265182083	0.2	0.16666666666666666	0.6097222222222222	0.07619047619047618	0.11000000000000001	0.4000000000000001	0.3415650255319866	0.09810118548005722	0.1538618516324144	0.2211334438749598
5	0.0	0.0	0.0	0.0	0.0	1.6713947908062963	0.0	0.0	0.0	0.0	-1.806565375626087	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
0	1.5774426227466164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000177690553	0.0	0.0	0.6541666666666666	0.0	0.0	0.0	0.0	0.01909406539564932	0.0	0.0
